HS4 ID,Trade Value,Trade Value Relatedness,Trade Value RCA,pci,participacao_brasil,dcr_bloco,dcr,imp_total,exp_brasil,imp_brasil,Trade Value Opportunity Gain
8467,236749713.0,0.1214165387,0.4819992439,1.1508440823,0.14,1.621041469573251,0.9929084088559649,34188773219.0,236749713.0,385616713.0,0.2483502589
8468,2875534.0,0.1195210704,0.1923404952,0.7893009151,0.038,1.562483908604133,1.0166634657520264,1040610468.0,2875534.0,12017899.0,0.2833671252
8470,112977769.0,0.1688938709,1.0751705429,0.1595496913,0.079,3.643454737676236,0.5615608794649364,7314018430.0,112977769.0,46656917.00000001,0.1801228156
8471,87573498.0,0.1194452757,0.0127734126,0.7676617232,0.001,0.9979677626441494,0.3101814388538834,477206301200.0,87573498.0,1681454493.0,0.2053187205
8472,16766040.0,0.1254047943,0.2421785172,0.6487621077,0.111,2.113940838588492,0.4976860737601601,4818759986.0,16766040.0,27242937.0,0.1858846039
8473,34977558.0,0.1078189062,0.0161909264,0.9465169411,0.003,0.3375053681961792,0.6934897005779367,150368961633.0,34977558.0,1184571715.0,0.2365094964
8474,250319651.0,0.1523263021,0.8708281207,0.0376510624,0.121,2.9627910236405697,0.9486813786413051,20007964728.0,250319651.0,215618704.0,0.1447357834
8475,298221.0,0.1325969712,0.0041838146,1.3674802339,0.002,1.016163019131812,0.6757601720095462,4961422459.0,298221.0,38085700.0,0.2628538908
8476,76079.0,0.1335696837,0.002886798,0.8632268831,0.001,1.4147739779336816,0.6491077895345396,1834377902.0,76079.0,13525981.0,0.1663030357
8477,71605605.0,0.1205090003,0.1780970431,1.4881847845,0.06,1.3458040794983643,1.5749318847175722,27985348696.0,71605605.0,500674693.0,0.2633974155
8478,922731.0,0.147933348,0.0592441243,0.0250297604,0.075,0.33389966783382646,0.24674455812811794,1084102236.0,922731.0,3038652.0,0.1282148237
8479,215678364.0,0.1196417094,0.1635962295,1.7514376577,0.092,0.9668801486340041,1.1075639329244404,91764288966.0,215678364.0,1154531139.0,0.2378946232
8480,63166782.0,0.1205444944,0.2461943391,1.3446830738,0.196,0.9218853377741024,0.9610366239082934,17858751866.0,63166782.0,194963891.0,0.2218587177
8481,609419618.0,0.1241035895,0.4004530032,1.4560457904,0.13,1.1521351025232498,1.3839996264587624,105926662483.0,609419618.0,1665345715.0,0.2049915068
8482,115213578.0,0.1332147059,0.2228108836,1.1691221959,0.065,1.0681393056644588,2.2403511954622783,35992140575.0,115213578.0,915981963.0,0.1784008761
8483,531892164.0,0.1400438104,0.5511120199,1.3626750488,0.104,1.4383880806908949,2.7536114096554805,67177544024.0,531892164.0,2101308982.0,0.1464951428
8484,31399518.0,0.1352368802,0.2777657903,1.5685798034,0.09,1.714990243713236,2.1570073813091217,7868367536.0,31399518.0,192796618.0,0.2312573125
8485,310588.0,0.1274230738,0.0112665448,1.1109474887,0.01,0.5934175666609366,0.5204858148861049,1918820439.0,310588.0,11345049.0,0.2263956078
8486,387108.0,0.108102721,0.0002110731,1.7110876503,0.0,0.00582632622943385,0.014109800638511638,127655566711.0,387108.0,20460855.0,0.370372315
8487,4398624.0,0.1405496214,0.035444691,1.0977045321,0.019,1.1341092269043698,0.8612878306249824,8637857952.0,4398624.0,84511831.0,0.1246822446
8501,894521005.0,0.1307356399,0.9004072951,0.8456444256,0.168,0.8780606174400468,1.0563006090602916,69149962878.0,894521005.0,829741140.0,0.1678815651
8502,345665818.0,0.162556534,1.0119128814,0.6968469236,0.047,3.50610070448662,0.9934071314846453,23776817493.0,345665818.0,268314498.0,0.152507205
8503,197761083.0,0.1410205765,0.5698884161,0.8480289309,0.087,1.2092530121422933,1.3232590030774256,24154130906.0,197761083.0,363077566.0,0.1470199033
8504,341514174.0,0.1357528544,0.1671977005,0.7096268712,0.099,0.6898923878649222,1.1644484171512848,142173562589.0,341514174.0,1880625165.0,0.1146389149
8505,7877454.0,0.1171609404,0.041662265,0.9374009748,0.052,0.23874965567062179,0.7359490209202337,13160834029.0,7877454.0,110025737.0,0.3218844911
8506,19624504.0,0.122673043,0.1509840912,0.9252657743,0.061,1.1628783204977728,0.7518626644280725,9047069216.0,19624504.0,77269762.0,0.2505110374
8507,191207378.0,0.1198639825,0.1030924115,1.0345137615,0.194,0.43339544715842515,0.5099675158131226,129097657120.0,191207378.0,747866390.0,0.2373654523
8508,1713270.0,0.1280865937,0.0064713166,0.7977867705,0.014,0.35999713732926364,0.2865983176033108,18427803539.0,1713270.0,59994350.0,0.2286997272
8509,14370485.0,0.129355046,0.0562561762,0.8415786832,0.033,1.3430749428808273,0.4233897323240573,17780404195.0,14370484.999999998,85515550.0,0.2308543907
8510,2376234.0,0.1268790162,0.0298109218,0.6688346863,0.02,1.4544851804406649,0.6866641234704368,5548226906.0,2376234.0,43277455.0,0.2067286601
8511,180723351.0,0.1437710913,0.59898037,0.5804633213,0.277,1.2848542925304558,1.5184701424549258,21001102481.0,180723351.0,362252585.0,0.1968651128
8512,136903820.0,0.1401801427,0.2702568169,0.5803333374,0.246,1.058944882005542,1.7767088474921435,35259757598.0,136903820.0,711637343.0,0.1663519603
8513,350498.0,0.0782099681,0.0060210569,1.1518749701,0.002,1.131882759772555,0.5538606905572883,4051848732.0,350498.0,25492763.0,0.2478533809
8514,18755952.0,0.1324518179,0.2204523215,1.0051779213,0.106,0.9724102800719193,1.2471148068358635,5921951541.0,18755952.0,83894681.0,0.2214018713
8515,31035751.0,0.126888306,0.1770544677,1.5954844385,0.09,1.4256307449334236,1.2038210049278648,12201009973.0,31035751.000000004,166847937.0,0.2172858227
8516,67976632.0,0.1433204023,0.0688042607,0.5921227605,0.043,0.9431971706315652,0.8929205579000273,68767735485.0,67976632.0,697526461.0,0.1318268941
8517,306106640.0,0.120269411,0.034556283,0.2607661713,0.005,1.3504953640908481,0.6454552819724786,616575326518.0,306106640.0,4520801547.0,0.1327545206
8518,46544691.0,0.129536724,0.0588501835,0.3557754374,0.011,1.1253678544017212,0.7747760152718942,55050686999.0,46544691.0,484509228.0,0.1359803536
8519,862956.0,0.1263195034,0.0172708109,0.3629753824,0.001,0.7747564069380408,0.3090195517994238,3477893969.0,862956.0,12208588.0,0.2343630346
8521,542332.0,0.1195456082,0.0101482369,0.6533994519,0.002,1.9904115793404493,1.9031964740824105,3719761069.0,542332.0,80419582.0,0.1930436811
8522,44544.0,0.1105704896,0.002157697,0.6044507633,0.0,0.39466358004869656,0.6880190996527039,1436941765.0,44543.99999999999,11230596.0,0.2628283006
8523,89580071.0,0.1220413506,0.0853006023,1.1642328178,0.11,0.5442226860596392,0.36104915795606396,73097027660.0,89580071.0,299798321.0,0.2690107475
8524,6871612.0,0.0860608735,0.0052786138,1.3036215922,0.0,0.2712075937588865,1.1685723303334163,90610631414.0,6871612.0,1202812403.0,0.3610907689
8525,11752989.0,0.1250241199,0.0183836837,0.6125246638,0.003,0.8948947298171789,0.46195691651589327,44499609908.0,11752989.0,233518246.0,0.1900355382
8526,15379255.0,0.1356474677,0.0504629102,0.7830701046,0.015,0.8742074330129265,1.4421270738028307,21213064793.0,15379255.0,347512228.0,0.1465675425
8527,40844883.0,0.1206922218,0.2571567485,0.5811382268,0.098,2.192811110575726,2.3926840112449126,11055544669.0,40844883.0,300489038.0,0.1815435446
8528,33589223.0,0.1330454001,0.0232143465,0.1626066257,0.01,1.7506107195539038,0.46933535004906335,100712623169.0,33589223.0,536945635.0,0.1040917745
8529,11572905.0,0.1142177703,0.0154474366,0.1250160932,0.003,1.050871689523774,1.9742614731120107,52146646087.0,11572905.0,1169483756.0,0.2331618556
8530,4946278.0,0.1426603385,0.1323302118,0.884319577,0.051,1.6383517312770852,0.4889303217964587,2601716237.0,4946278.0,14450073.0,0.1467709736
8531,16262477.0,0.1435538052,0.056144193,0.755330476,0.031,0.8234251444097418,0.770569312987088,20161473293.0,16262477.0,176480659.0,0.1066184494
8532,102439117.0,0.111803934,0.211661561,0.5113937811,0.128,0.07890157425450418,0.7094630856173685,33687148018.0,102439117.0,271492096.0,0.2328314353
8533,9606250.0,0.1234395041,0.045061797,0.809102038,0.094,0.1700819638901372,0.7146341678198729,14838356154.0,9606250.0,120457185.0,0.1992922319
8534,4886291.0,0.0965894613,0.0056730262,0.4318326732,0.012,0.0444797247846247,0.625660478070973,59952176008.0,4886291.0,426095370.0,0.2501616728
8535,49913582.0,0.1430298768,0.3787122002,1.0435459047,0.117,2.0231820346005307,1.617682143541104,9173812400.0,49913582.0,168580054.0,0.1601804949
8536,251787578.0,0.1282936508,0.1421092263,0.6329157834,0.072,0.6044198791939355,0.9375032459798689,123325373212.0,251787578.0,1313373837.0,0.1692965215
8537,102989971.0,0.131557441,0.0899748081,0.5807216087,0.078,0.6509519011722067,0.9943291648340008,79673596199.0,102989971.0,899927950.0,0.1109843821
8538,56769071.0,0.1344091948,0.0936161873,0.7439485678,0.053,0.5604033160550412,0.7370450728315104,42208629503.0,56769071.0,353393405.0,0.1568508971
8539,6368219.0,0.1197463415,0.0286412784,0.9232721895,0.008,1.7264876279333183,1.4129655107349068,15476259528.0,6368219.0,248405214.00000003,0.25770797
8540,254916.0,0.12973972,0.0105114325,1.3267610133,0.004,0.3565169044664946,1.0880689447837175,1688012282.0,254916.0,20863884.0,0.2742536907
