year,hs_product_code,import_value
2002,8413,20680532563.0
2002,8414,25282478604.0
2002,8415,14395325092.0
2002,8416,1191448869.0
2002,8417,1862911298.0
2002,8418,16536894680.0
2002,8419,13025468274.0
2002,8420,841674175.0
2002,8421,18392319962.0
2002,8422,11954415795.0
2002,8423,1887371451.0
2002,8424,7361589459.0
2002,8425,2369551963.0
2002,8426,4333115489.0
2002,8427,5938355363.0
2002,8428,9111919057.0
2002,8429,15379579254.0
2002,8430,3605598367.0
2002,8431,23743687346.0
2002,8432,2317217856.0
2002,8433,6940878486.0
2002,8434,957165193.0
2002,8435,218661924.0
2002,8436,1993404931.0
2002,8437,898071670.0
2002,8438,5219398520.0
2002,8439,3214749489.0
2002,8440,866213383.0
2002,8441,3371882613.0
2002,8442,1688814523.0
2002,8443,10347903244.0
2002,8444,533693388.0
2002,8445,2565637077.0
2002,8446,1854502867.0
2002,8447,2603211003.0
2002,8448,3690159174.0
2002,8449,227708142.0
2002,8450,6026616624.0
2002,8451,3859686041.0
2002,8452,3571307648.0
2002,8453,773068658.0
2002,8454,1389121488.0
2002,8455,2178821248.0
2002,8456,3416784381.0
2002,8457,3863947316.0
2002,8458,2908416680.0
2002,8459,2377340971.0
2002,8460,2275293719.0
2002,8461,1220032956.0
2002,8462,4786288105.0
2002,8463,1167247067.0
2002,8464,2015891905.0
2002,8465,4387872931.0
2002,8466,8496665676.0
2002,8467,4182828203.0
2002,8468,665597535.0
2002,8469,139868456.0
2002,8470,3194854532.0
2002,8471,186324793862.0
2002,8472,3579535528.0
2002,8473,128509120825.0
2002,8474,5520916702.0
2002,8475,1397383153.0
2002,8476,1109843263.0
2002,8477,11973920755.0
2002,8478,1159973517.0
2002,8479,33448871666.0
2002,8480,8867235260.0
2002,8481,25046214402.0
2002,8482,11967209923.0
2002,8483,15942858179.0
2002,8484,1490133831.0
2002,8485,4453104368.0
2002,8501,19427624144.0
2002,8502,6714070281.0
2002,8503,6529390007.0
2002,8504,30482145934.0
2002,8505,3556793715.0
2002,8506,4741489812.0
2002,8507,10421966142.0
2002,8508,5860189507.0
2002,8509,7123162704.0
2002,8510,1581357017.0
2002,8511,8004480462.0
2002,8512,7066382405.0
2002,8513,934775734.0
2002,8514,2540475863.0
2002,8515,5021910311.0
2002,8516,16692071658.0
2002,8517,51852964709.0
2002,8518,11543537485.0
2002,8519,4888850597.0
2002,8520,1982412069.0
2002,8521,25157168942.0
2002,8522,9559087937.0
2002,8523,10634094960.0
2002,8524,17984588234.0
2002,8525,77881793717.0
2002,8526,4219801887.0
2002,8527,19009481053.0
2002,8528,30090776413.0
2002,8529,34095295526.0
2002,8530,897848734.0
2002,8531,10791036591.0
2002,8532,13338807180.0
2002,8533,4993545228.0
2002,8534,15943178551.0
2002,8535,3737328214.0
2002,8536,35351503985.0
2002,8537,11997788761.0
2002,8538,11400316230.0
2002,8539,8442456310.0
2002,8540,15083105574.0
2002,8541,30365932373.0
2002,8542,194661038640.0
2002,8543,13900232209.0
2002,8544,36577921211.0
2002,8545,1997979750.0
2002,8546,1250376391.0
2002,8547,2143374060.0
2002,8548,3080810617.0
2002,8601,334297474.0
2002,8602,684022371.0
2002,8603,1542946488.0
2002,8604,487112121.0
2002,8605,765740831.0
2002,8606,941654956.0
2002,8607,4357150019.0
2002,8608,327114278.0
2002,8609,1942762688.0
2002,8701,18775453007.0
2002,8702,6082773050.0
2002,8703,336427816536.0
2002,8704,56629854355.0
2002,8705,4215518687.0
2002,8706,2147674306.0
2002,8707,3045150258.0
2002,8708,142054439710.0
2002,8709,550849224.0
2002,8710,1703906581.0
2002,8711,10035427960.0
2002,8712,3029097457.0
2002,8713,627091145.0
2002,8714,6684122844.0
2002,8715,798024129.0
2002,8716,8088089943.0
2002,8801,60689326.0
2002,8802,76435053070.0
2002,8803,36758293024.0
2002,8804,119774114.0
2002,8805,926781946.0
2002,8901,34238617072.0
2002,8902,805303666.0
2002,8903,6260213521.0
2002,8904,679406369.0
2002,8905,3723516266.0
2002,8906,1700543617.0
2002,8907,814957540.0
2002,8908,350150826.0
2002,9001,8075677482.0
2002,9002,3502775359.0
2002,9003,2398985886.0
2002,9004,2664581450.0
2002,9005,891192590.0
2002,9006,6971809120.0
2002,9007,544322179.0
2002,9008,489418954.0
2002,9009,10110929685.0
2002,9010,6233566038.0
2002,9011,981262178.0
2002,9012,701132258.0
2002,9013,9927029036.0
2002,9014,4252995154.0
2002,9015,3335886176.0
2002,9016,247162053.0
2002,9017,1382356305.0
2002,9018,35167073966.0
2002,9019,3093843459.0
2002,9020,560772149.0
2002,9021,12679013835.0
2002,9022,8257201938.0
2002,9023,1169002607.0
2002,9024,1241285021.0
2002,9025,1512414036.0
2002,9026,6270229370.0
2002,9027,12361522151.0
2002,9028,2043737144.0
2002,9029,3126599491.0
2002,9030,11167027162.0
2002,9031,12760757087.0
2002,9032,13661836009.0
2002,9033,1700686545.0
2002,9101,3466097941.0
2002,9102,8972542604.0
2002,9103,111882450.0
2002,9104,90330028.0
2002,9105,1037366995.0
2002,9106,240816964.0
2002,9107,491066885.0
2002,9108,1217918231.0
2002,9109,101556627.0
2002,9110,326335323.0
2002,9111,582318780.0
2002,9112,31475690.0
2002,9113,695445063.0
2002,9114,963317260.0
2002,9201,585725763.0
2002,9202,379906714.0
2002,9203,66335439.0
2002,9204,57571735.0
2002,9205,350709728.0
2002,9206,248042709.0
2002,9207,1074190445.0
2002,9208,169702383.0
2002,9209,838115620.0
2002,9301,651626848.0
2002,9302,230784600.0
2002,9303,551212956.0
2002,9304,181212263.0
2002,9305,500648137.0
2002,9306,2843998734.0
2002,9307,42637548.0
2002,9401,27743476586.0
2002,9402,1220319542.0
2002,9403,35653618194.0
2002,9404,4061506453.0
2002,9405,13548041507.0
2002,9406,2997596899.0
2002,9501,707564673.0
2002,9502,2163619886.0
2002,9503,16443865554.0
2002,9504,13653433756.0
2002,9505,3572358476.0
2002,9506,10919381779.0
2002,9507,1407301976.0
2002,9508,485818183.0
2002,9601,79691847.0
2002,9602,362620129.0
2002,9603,2895087062.0
2002,9604,19418473.0
2002,9605,126092242.0
2002,9606,950546899.0
2002,9607,1303937567.0
2002,9608,3360256535.0
2002,9609,593864421.0
2002,9610,133211866.0
2002,9611,166599453.0
2002,9612,1339649670.0
2002,9613,911494393.0
2002,9614,51560141.0
2002,9615,564727846.0
2002,9616,450570031.0
2002,9617,399097187.0
2002,9618,201055748.0
2002,9701,6435104288.0
2002,9702,220698981.0
2002,9703,894955946.0
2002,9704,274062993.0
2002,9705,343218770.0
2002,9706,2274653838.0
2002,9999,233231196955.0
2002,XXXX,3607057996.0
2002,financial,116029281312.0
2002,ict,625123404104.0
2002,transport,387208258245.0
2002,travel,433531976012.0
2002,unspecified,35775685788.0
2003,0101,2073951732.0
2003,0102,3854917308.0
2003,0103,1692083192.0
2003,0104,870827539.0
2003,0105,1056204849.0
2003,0106,508501363.0
2003,0201,9689746488.0
2003,0202,6051306756.0
2003,0203,12015760382.0
2003,0204,2762829514.0
2003,0205,331450413.0
2003,0206,1843304749.0
2003,0207,9479503288.0
2003,0208,564133182.0
2003,0209,251564496.0
2003,0210,2608379912.0
2003,0301,1121751763.0
2003,0302,6995781564.0
2003,0303,10736586522.0
2003,0304,8942883351.0
2003,0305,2850298206.0
2003,0306,13102075387.0
2003,0307,5461026363.0
2003,0401,3594069818.0
2003,0402,8267527000.0
2003,0403,1982454708.0
2003,0404,1258953322.0
2003,0405,3403803974.0
2003,0406,13271631090.0
2003,0407,1332990569.0
2003,0408,446748934.0
2003,0409,892475358.0
2003,0410,163254877.0
2003,0501,34993541.0
2003,0502,107295222.0
2003,0503,16174604.0
2003,0504,1986220670.0
2003,0505,644554051.0
2003,0506,132286042.0
2003,0507,85056349.0
2003,0508,81791123.0
2003,0509,15176314.0
2003,0510,71287017.0
2003,0511,998695141.0
2003,0601,1013167903.0
2003,0602,4981793238.0
2003,0603,4807050579.0
2003,0604,863812672.0
2003,0701,1911324434.0
2003,0702,4327361883.0
2003,0703,2134374805.0
2003,0704,1160576020.0
2003,0705,1460285272.0
2003,0706,775075634.0
2003,0707,1234336495.0
2003,0708,655822719.0
2003,0709,6122538551.0
2003,0710,3070872381.0
2003,0711,440462474.0
2003,0712,1149471848.0
2003,0713,2811681201.0
2003,0714,621125359.0
2003,0801,1394398779.0
2003,0802,4217256458.0
2003,0803,6724632688.0
2003,0804,2955064029.0
2003,0805,6280912296.0
2003,0806,4088852569.0
2003,0807,1736160885.0
2003,0808,4811292330.0
2003,0809,2508252306.0
2003,0810,3187846005.0
2003,0811,1640967974.0
2003,0812,173672218.0
2003,0813,953780776.0
2003,0814,38267591.0
2003,0901,7302181116.0
2003,0902,2828807949.0
2003,0903,40417676.0
2003,0904,985575259.0
2003,0905,484275232.0
2003,0906,106154681.0
2003,0907,104752682.0
2003,0908,222915710.0
2003,0909,205534821.0
2003,0910,718764263.0
2003,1001,16025800115.0
2003,1002,185445836.0
2003,1003,2825491041.0
2003,1004,337862848.0
2003,1005,11604008870.0
2003,1006,7241840520.0
2003,1007,745562632.0
2003,1008,313533775.0
2003,1101,1769389378.0
2003,1102,309377768.0
2003,1103,509603905.0
2003,1104,800163874.0
2003,1105,348399883.0
2003,1106,162846999.0
2003,1107,1743271449.0
2003,1108,1218642327.0
2003,1109,341329785.0
2003,1201,15260999402.0
2003,1202,929136918.0
2003,1203,41472804.0
2003,1204,297685841.0
2003,1205,1970227576.0
2003,1206,1130497637.0
2003,1207,1200854624.0
2003,1208,370098176.0
2003,1209,3015648560.0
2003,1210,189823057.0
2003,1211,1119899249.0
2003,1212,695885845.0
2003,1213,129721946.0
2003,1214,969259252.0
2003,1301,366776198.0
2003,1302,2530582465.0
2003,1401,161215624.0
2003,1402,8955693.0
2003,1403,29156746.0
2003,1404,383964314.0
2003,1501,276194034.0
2003,1502,806567957.0
2003,1503,73423209.0
2003,1504,473371560.0
2003,1505,109589658.0
2003,1506,75365216.0
2003,1507,5066494752.0
2003,1508,292587287.0
2003,1509,3136375419.0
2003,1510,129998431.0
2003,1511,8222866991.0
2003,1512,2449987890.0
2003,1513,1647732109.0
2003,1514,1585625908.0
2003,1515,1554190309.0
2003,1516,1872174719.0
2003,1517,1896485770.0
2003,1518,427249051.0
2003,1519,2666916809.0
2003,1520,632257483.0
2003,1521,100347612.0
2003,1522,69883425.0
2003,1601,1649942573.0
2003,1602,5648256942.0
2003,1603,88299177.0
2003,1604,6759734590.0
2003,1605,4594630753.0
2003,1701,10223989072.0
2003,1702,2459119190.0
2003,1703,532940703.0
2003,1704,5029761263.0
2003,1801,4438774649.0
2003,1802,65074720.0
2003,1803,1194909861.0
2003,1804,1828506528.0
2003,1805,1359509053.0
2003,1806,9738123055.0
2003,1901,5538466043.0
2003,1902,3378182574.0
2003,1903,39410079.0
2003,1904,2376247769.0
2003,1905,11580670837.0
2003,2001,901948957.0
2003,2002,2089461654.0
2003,2003,771875230.0
2003,2004,2900437232.0
2003,2005,4672088145.0
2003,2006,211447091.0
2003,2007,1077475754.0
2003,2008,5122391836.0
2003,2009,7671000818.0
2003,2101,2727403784.0
2003,2102,973205006.0
2003,2103,3981722355.0
2003,2104,1547274492.0
2003,2105,1729634569.0
2003,2106,12076595547.0
2003,2201,1996450261.0
2003,2202,6184520767.0
2003,2203,6913933255.0
2003,2204,17245732592.0
2003,2205,344748986.0
2003,2206,376744047.0
2003,2207,1432326707.0
2003,2208,13573475263.0
2003,2209,242474436.0
2003,2301,2367534238.0
2003,2302,562335621.0
2003,2303,1325733999.0
2003,2304,9301610163.0
2003,2305,29001163.0
2003,2306,1432317134.0
2003,2307,11589032.0
2003,2308,327183228.0
2003,2309,9244861830.0
2003,2401,6181764402.0
2003,2402,13267670340.0
2003,2403,2246091778.0
2003,2501,1380058902.0
2003,2502,40925807.0
2003,2503,1087361128.0
2003,2504,163681802.0
2003,2505,899920048.0
2003,2506,143912231.0
2003,2507,1572393266.0
2003,2508,1038919630.0
2003,2509,114333274.0
2003,2510,1175588697.0
2003,2511,198579487.0
2003,2512,126044886.0
2003,2513,149791446.0
2003,2514,67569953.0
2003,2515,802474463.0
2003,2516,1231210616.0
2003,2517,1471405087.0
2003,2518,248592575.0
2003,2519,974044504.0
2003,2520,603340143.0
2003,2521,224542892.0
2003,2522,402858509.0
2003,2523,5502418556.0
2003,2524,257968800.0
2003,2525,81269801.0
2003,2526,471106751.0
2003,2527,608218.0
2003,2528,145417871.0
2003,2529,560808512.0
2003,2530,857367892.0
2003,2601,12339142986.0
2003,2602,635926024.0
2003,2603,6867128545.0
2003,2604,675196548.0
2003,2605,97679074.0
2003,2606,1001968958.0
2003,2607,681056753.0
2003,2608,2128539718.0
2003,2609,99275543.0
2003,2610,277028706.0
2003,2611,40210788.0
2003,2612,240591352.0
2003,2613,1222148170.0
2003,2614,794957653.0
2003,2615,564495947.0
2003,2616,1597697342.0
2003,2617,118087178.0
2003,2618,169468159.0
2003,2619,224762909.0
2003,2620,1861602067.0
2003,2621,218881843.0
2003,2701,24378911681.0
2003,2702,111938926.0
2003,2703,703491213.0
2003,2704,3752390580.0
2003,2705,3528864.0
2003,2706,239651018.0
2003,2707,6030712627.0
2003,2708,467676668.0
2003,2709,414168492704.0
2003,2710,187721588146.0
2003,2711,121158407927.0
2003,2712,1646428209.0
2003,2713,4763740491.0
2003,2714,449112593.0
2003,2715,366038036.0
2003,2716,15698043085.0
2003,2801,508698992.0
2003,2802,126707475.0
2003,2803,1649689121.0
2003,2804,3322778171.0
2003,2805,269707240.0
2003,2806,136916263.0
2003,2807,318087830.0
2003,2808,157992774.0
2003,2809,1552563064.0
2003,2810,217043958.0
2003,2811,1930381710.0
2003,2812,460884108.0
2003,2813,89656297.0
2003,2814,3173261708.0
2003,2815,1857335378.0
2003,2816,79938014.0
2003,2817,448565443.0
2003,2818,7602142556.0
2003,2819,227061806.0
2003,2820,205788317.0
2003,2821,712416738.0
2003,2822,297944786.0
2003,2823,775359770.0
2003,2824,149812780.0
2003,2825,1427612204.0
2003,2826,625277788.0
2003,2827,1010174203.0
2003,2828,292757596.0
2003,2829,433692304.0
2003,2830,173160009.0
2003,2831,134231561.0
2003,2832,165581364.0
2003,2833,1203721184.0
2003,2834,461261011.0
2003,2835,1792886188.0
2003,2836,2844884740.0
2003,2837,316210067.0
2003,2838,37941442.0
2003,2839,419439268.0
2003,2840,421185796.0
2003,2841,568773342.0
2003,2842,372281201.0
2003,2843,1981274689.0
2003,2844,7914817308.0
2003,2845,149200326.0
2003,2846,441503620.0
2003,2847,386109141.0
2003,2848,29738407.0
2003,2849,851092221.0
2003,2850,309735314.0
2003,2851,239332506.0
2003,2901,7830779615.0
2003,2902,16753110893.0
2003,2903,5825474160.0
2003,2904,641850886.0
2003,2905,12950390141.0
2003,2906,740167342.0
2003,2907,3747019887.0
2003,2908,457510526.0
2003,2909,5302665130.0
2003,2910,1729617575.0
2003,2911,108247650.0
2003,2912,1192762408.0
2003,2913,55313701.0
2003,2914,3753173020.0
2003,2915,6244135111.0
2003,2916,4586746974.0
2003,2917,8483032958.0
2003,2918,5726358036.0
2003,2919,410309194.0
2003,2920,798089284.0
2003,2921,6598509867.0
2003,2922,8010770284.0
2003,2923,853563355.0
2003,2924,3952261852.0
2003,2925,800682765.0
2003,2926,2960269423.0
2003,2927,261099716.0
2003,2928,445423802.0
2003,2929,3036050216.0
2003,2930,4895258465.0
2003,2931,4051775322.0
2003,2932,6076986959.0
2003,2933,30908089060.0
2003,2934,14215190138.0
2003,2935,2397606915.0
2003,2936,4549843611.0
2003,2937,6361148152.0
2003,2938,568127732.0
2003,2939,1650366194.0
2003,2940,477957213.0
2003,2941,9250455468.0
2003,2942,1036642377.0
2003,3001,1072462835.0
2003,3002,18710493685.0
2003,3003,7955104995.0
2003,3004,139409311978.0
2003,3005,3086052244.0
2003,3006,5383082230.0
2003,3101,206375673.0
2003,3102,7852234637.0
2003,3103,718421751.0
2003,3104,5076082533.0
2003,3105,6940400217.0
2003,3201,182438351.0
2003,3202,609234481.0
2003,3203,414994080.0
2003,3204,9969501541.0
2003,3205,136760039.0
2003,3206,6847021557.0
2003,3207,1975312210.0
2003,3208,7393789827.0
2003,3209,2611821518.0
2003,3210,585294848.0
2003,3211,113630835.0
2003,3212,1416259816.0
2003,3213,329755349.0
2003,3214,3140841400.0
2003,3215,6045085386.0
2003,3301,1610296983.0
2003,3302,9937069614.0
2003,3303,7167899574.0
2003,3304,12513015577.0
2003,3305,5468421172.0
2003,3306,2143177797.0
2003,3307,5559111947.0
2003,3401,3487225501.0
2003,3402,13196296771.0
2003,3403,3160574940.0
2003,3404,1190631218.0
2003,3405,1159727551.0
2003,3406,1431513333.0
2003,3407,300525018.0
2003,3501,1439659911.0
2003,3502,441071039.0
2003,3503,964936111.0
2003,3504,887949976.0
2003,3505,1722024424.0
2003,3506,4383917871.0
2003,3507,2541304819.0
2003,3601,164510191.0
2003,3602,440801318.0
2003,3603,597912671.0
2003,3604,553800466.0
2003,3605,175460219.0
2003,3606,178863379.0
2003,3701,5076764537.0
2003,3702,5758421624.0
2003,3703,2170781752.0
2003,3704,78566525.0
2003,3705,823773630.0
2003,3706,572610967.0
2003,3707,4621369268.0
2003,3801,816403439.0
2003,3802,874647218.0
2003,3803,101805730.0
2003,3804,222519502.0
2003,3805,74389639.0
2003,3806,861009936.0
2003,3807,54712386.0
2003,3808,12542385052.0
2003,3809,2454194057.0
2003,3810,762710697.0
2003,3811,4430883440.0
2003,3812,2237117587.0
2003,3813,145151492.0
2003,3814,812538236.0
2003,3815,5091308766.0
2003,3816,905374528.0
2003,3817,1045192294.0
2003,3818,5330235847.0
2003,3819,323262066.0
2003,3820,433528149.0
2003,3821,539756732.0
2003,3822,8991975819.0
2003,3823,16556710633.0
2003,3901,22681099482.0
2003,3902,13611582783.0
2003,3903,12803166171.0
2003,3904,8824607733.0
2003,3905,2612549352.0
2003,3906,6290631355.0
2003,3907,24244788551.0
2003,3908,5635713957.0
2003,3909,5490923000.0
2003,3910,3106972772.0
2003,3911,4486129991.0
2003,3912,2901283178.0
2003,3913,1082617240.0
2003,3914,1315850548.0
2003,3915,1721237244.0
2003,3916,2889035027.0
2003,3917,8523260105.0
2003,3918,2075379032.0
2003,3919,7021677867.0
2003,3920,23794055776.0
2003,3921,10255737212.0
2003,3922,1929906752.0
2003,3923,21692936568.0
2003,3924,6126217049.0
2003,3925,4381784476.0
2003,3926,27531220163.0
2003,4001,6268202555.0
2003,4002,8659210224.0
2003,4003,78464699.0
2003,4004,137611428.0
2003,4005,2886355767.0
2003,4006,413596213.0
2003,4007,300192048.0
2003,4008,1989350262.0
2003,4009,3955518884.0
2003,4010,2703751055.0
2003,4011,28816619738.0
2003,4012,1046552800.0
2003,4013,515423714.0
2003,4014,817984046.0
2003,4015,2342385535.0
2003,4016,10728341999.0
2003,4017,205210533.0
2003,4101,3887228852.0
2003,4102,947011144.0
2003,4103,366478485.0
2003,4104,13196632546.0
2003,4105,1326755438.0
2003,4106,764435416.0
2003,4107,788184993.0
2003,4108,162501892.0
2003,4109,517415015.0
2003,4110,62845401.0
2003,4111,194643338.0
2003,4201,546183480.0
2003,4202,17635417940.0
2003,4203,7124476029.0
2003,4204,53124388.0
2003,4205,1315965526.0
2003,4206,58035814.0
2003,4301,1699962453.0
2003,4302,1176949173.0
2003,4303,1599246596.0
2003,4304,76805594.0
2003,4401,2402463170.0
2003,4402,341708665.0
2003,4403,8991798059.0
2003,4404,152127738.0
2003,4405,38443316.0
2003,4406,199242885.0
2003,4407,23989159682.0
2003,4408,2703608812.0
2003,4409,3308948373.0
2003,4410,5578808094.0
2003,4411,5732969047.0
2003,4412,7640350634.0
2003,4413,343571804.0
2003,4414,787040208.0
2003,4415,1723521175.0
2003,4416,417678882.0
2003,4417,219069734.0
2003,4418,7904765884.0
2003,4419,559836697.0
2003,4420,1185721854.0
2003,4421,3471765782.0
2003,4501,207324344.0
2003,4502,50011726.0
2003,4503,761049659.0
2003,4504,613335209.0
2003,4601,399907393.0
2003,4602,1106629956.0
2003,4701,416416819.0
2003,4702,1081201489.0
2003,4703,14708702563.0
2003,4704,932075563.0
2003,4705,990595960.0
2003,4706,464471131.0
2003,4707,3547545125.0
2003,4801,8681563238.0
2003,4802,16919458040.0
2003,4803,1897307380.0
2003,4804,8023011337.0
2003,4805,5597144333.0
2003,4806,964732642.0
2003,4807,609846755.0
2003,4808,1005400149.0
2003,4809,1063370244.0
2003,4810,24699087188.0
2003,4811,10912648018.0
2003,4812,95103235.0
2003,4813,1144072425.0
2003,4814,1008415845.0
2003,4815,11728219.0
2003,4816,578558914.0
2003,4817,864944173.0
2003,4818,11839376249.0
2003,4819,10736982709.0
2003,4820,2786302514.0
2003,4821,2596359578.0
2003,4822,260320958.0
2003,4823,5118468690.0
2003,4901,12192224869.0
2003,4902,5200046162.0
2003,4903,486575808.0
2003,4904,106200900.0
2003,4905,233476079.0
2003,4906,283658819.0
2003,4907,1035792805.0
2003,4908,634674403.0
2003,4909,853536616.0
2003,4910,389021933.0
2003,4911,7682297421.0
2003,5001,5950796.0
2003,5002,262649675.0
2003,5003,49913503.0
2003,5004,171683195.0
2003,5005,111360057.0
2003,5006,19152417.0
2003,5007,1428324250.0
2003,5101,2325021558.0
2003,5102,343514521.0
2003,5103,102555449.0
2003,5104,6499284.0
2003,5105,1670838138.0
2003,5106,671271742.0
2003,5107,1482537316.0
2003,5108,232342263.0
2003,5109,187795554.0
2003,5110,7322164.0
2003,5111,1274154176.0
2003,5112,2768567851.0
2003,5113,17117411.0
2003,5201,7681728518.0
2003,5202,305924831.0
2003,5203,268454182.0
2003,5204,183777010.0
2003,5205,6893219165.0
2003,5206,782207121.0
2003,5207,668909957.0
2003,5208,9715097620.0
2003,5209,8470105334.0
2003,5210,2256235876.0
2003,5211,1716464349.0
2003,5212,984334284.0
2003,5301,554962287.0
2003,5302,10755208.0
2003,5303,77193601.0
2003,5304,57749282.0
2003,5305,77383253.0
2003,5306,355681811.0
2003,5307,157923941.0
2003,5308,144420289.0
2003,5309,1377002204.0
2003,5310,144617105.0
2003,5311,175541334.0
2003,5401,803534375.0
2003,5402,12328668231.0
2003,5403,1240527686.0
2003,5404,886046145.0
2003,5405,35785338.0
2003,5406,106285836.0
2003,5407,15038125138.0
2003,5408,1821172337.0
2003,5501,1015614229.0
2003,5502,1398683947.0
2003,5503,4660356789.0
2003,5504,1569415306.0
2003,5505,227552310.0
2003,5506,327859738.0
2003,5507,53762508.0
2003,5508,616141253.0
2003,5509,3636572257.0
2003,5510,727936024.0
2003,5511,215376278.0
2003,5512,1932802770.0
2003,5513,2198848519.0
2003,5514,1350973756.0
2003,5515,3050016771.0
2003,5516,2417243801.0
2003,5601,1484770751.0
2003,5602,680453808.0
2003,5603,6089455119.0
2003,5604,822422720.0
2003,5605,114840985.0
2003,5606,542028975.0
2003,5607,1049416678.0
2003,5608,641083583.0
2003,5609,244973851.0
2003,5701,1350481268.0
2003,5702,2245416366.0
2003,5703,4513370425.0
2003,5704,536925188.0
2003,5705,543628322.0
2003,5801,2666731068.0
2003,5802,196790259.0
2003,5803,63083535.0
2003,5804,1069286743.0
2003,5805,34981422.0
2003,5806,2032277174.0
2003,5807,917214416.0
2003,5808,389323122.0
2003,5809,30835591.0
2003,5810,1315900105.0
2003,5811,202835193.0
2003,5901,191972765.0
2003,5902,1616085265.0
2003,5903,6605033794.0
2003,5904,262312418.0
2003,5905,75476495.0
2003,5906,899688081.0
2003,5907,631369568.0
2003,5908,43698229.0
2003,5909,149186720.0
2003,5910,235531579.0
2003,5911,2710625691.0
2003,6001,2734086275.0
2003,6002,13267921381.0
2003,6101,941862234.0
2003,6102,1301997311.0
2003,6103,3790987928.0
2003,6104,8587447063.0
2003,6105,3844285920.0
2003,6106,4133734399.0
2003,6107,3370870724.0
2003,6108,7325899501.0
2003,6109,18874932241.0
2003,6110,32089566952.0
2003,6111,3481369297.0
2003,6112,2682301920.0
2003,6113,351518653.0
2003,6114,2531779331.0
2003,6115,5860688444.0
2003,6116,1333762161.0
2003,6117,1716656184.0
2003,6201,6157274491.0
2003,6202,6818251490.0
2003,6203,26899616815.0
2003,6204,36559617409.0
2003,6205,9556628068.0
2003,6206,7860994491.0
2003,6207,1281706032.0
2003,6208,2228310733.0
2003,6209,1658705784.0
2003,6210,3971604296.0
2003,6211,6673886125.0
2003,6212,6218397180.0
2003,6213,152399292.0
2003,6214,1487885104.0
2003,6215,825719776.0
2003,6216,462102436.0
2003,6217,2451489287.0
2003,6301,1634023851.0
2003,6302,9062265239.0
2003,6303,2034495709.0
2003,6304,1970322256.0
2003,6305,1592053985.0
2003,6306,1517293497.0
2003,6307,4958679962.0
2003,6308,80002352.0
2003,6309,1242171954.0
2003,6310,315939793.0
2003,6401,562236447.0
2003,6402,10850463052.0
2003,6403,30667717804.0
2003,6404,5615026835.0
2003,6405,2094789812.0
2003,6406,5327770104.0
2003,6501,31706874.0
2003,6502,24914647.0
2003,6503,56799534.0
2003,6504,123092386.0
2003,6505,2157234343.0
2003,6506,1155130902.0
2003,6507,98262828.0
2003,6601,1197304449.0
2003,6602,46243334.0
2003,6603,124214066.0
2003,6701,63003355.0
2003,6702,1508152408.0
2003,6703,172079072.0
2003,6704,712467841.0
2003,6801,406143375.0
2003,6802,5507112112.0
2003,6803,536800348.0
2003,6804,1976989265.0
2003,6805,2182660674.0
2003,6806,1843368320.0
2003,6807,1045969383.0
2003,6808,178259261.0
2003,6809,1031901371.0
2003,6810,2760411165.0
2003,6811,496938647.0
2003,6812,131301757.0
2003,6813,832828736.0
2003,6814,160759874.0
2003,6815,1952882836.0
2003,6901,97662398.0
2003,6902,2220343857.0
2003,6903,1087719809.0
2003,6904,460685326.0
2003,6905,469009507.0
2003,6906,167145442.0
2003,6907,1779354529.0
2003,6908,7119231916.0
2003,6909,1354487900.0
2003,6910,2652815451.0
2003,6911,2415407911.0
2003,6912,1818744354.0
2003,6913,1637822106.0
2003,6914,792611145.0
2003,7001,174376774.0
2003,7002,920776392.0
2003,7003,602416323.0
2003,7004,281274426.0
2003,7005,3402865913.0
2003,7006,1055151684.0
2003,7007,5067945893.0
2003,7008,646621695.0
2003,7009,2415447769.0
2003,7010,4137324702.0
2003,7011,2751119100.0
2003,7012,30687774.0
2003,7013,5203684128.0
2003,7014,630216354.0
2003,7015,185627570.0
2003,7016,483196380.0
2003,7017,602356683.0
2003,7018,1288824450.0
2003,7019,6104377624.0
2003,7020,1184098862.0
2003,7101,1151187639.0
2003,7102,57787707884.0
2003,7103,1837562402.0
2003,7104,446607935.0
2003,7105,528903458.0
2003,7106,4455292145.0
2003,7107,53422857.0
2003,7108,36612181099.0
2003,7109,28037223.0
2003,7110,10030639152.0
2003,7111,23057669.0
2003,7112,4276537509.0
2003,7113,21583932479.0
2003,7114,518612278.0
2003,7115,1059994609.0
2003,7116,676673053.0
2003,7117,2619548920.0
2003,7118,177170367.0
2003,7201,1902474414.0
2003,7202,9057401443.0
2003,7203,942535735.0
2003,7204,13819360159.0
2003,7205,918675070.0
2003,7206,722979859.0
2003,7207,12223895568.0
2003,7208,22195839849.0
2003,7209,12036840910.0
2003,7210,21288455556.0
2003,7211,3056497053.0
2003,7212,2270711073.0
2003,7213,5878035257.0
2003,7214,7130147216.0
2003,7215,1335453568.0
2003,7216,6613928565.0
2003,7217,3174642359.0
2003,7218,2296495195.0
2003,7219,15121228129.0
2003,7220,2517435961.0
2003,7221,951531283.0
2003,7222,2259768989.0
2003,7223,887483380.0
2003,7224,1160294798.0
2003,7225,7703099863.0
2003,7226,1828262201.0
2003,7227,1015012428.0
2003,7228,3883642803.0
2003,7229,761118617.0
2003,7301,641693290.0
2003,7302,1749045795.0
2003,7303,889022423.0
