hs_product_code,proporcao_importacao_origem_brasil,dcr_bloco,import_value_bloco,hs_product_name_short_en,export_value,import_value,pci,density,cog,rca,rcd,import_value_total,import_value_standarized,import_value_total_standarized,export_value_standarized,eci_standarized,pci_standarized,rca_standarized,rcd_standarized,coi_standarized,cog_standarized,density_standarized,pgi,pei,pei_standarized,pgi_standirized,pei_inverted,import_total_2013,growth,growth_standarized,dcr_bloco_standarized,import_value_bloco_standarized
1509,0.0028098726197746046,0.6818415292745293,76996017.0,Olive oil,388284.0,430373795.0,-0.2457509511171475,0.1480990205492366,0.0990385944605199,0.0031074351838717,4.514000811408828,8197402033.0,0.8558273137001458,0.8322656328565181,0.5219280935427306,0.0,0.5012870055381115,7.382953512819728e-05,0.1481072545998338,0.0,0.3310116178055347,0.2003464522647277,0.3414952809103928,953.0997418149642,0.0060137081949274,0.6585047190896072,0.9939862918050726,6369313933.0,1828088100.0,0.815348297132126,0.016619485728401252,0.004233967036891439
1510,0.0002747230417855372,0.7055709219287802,4306155.0,"Olive oil, blended",1183.0,911700.0,0.6032564012858578,0.1316634880650379,0.2578044472899733,0.000176882071488,0.1786546214994123,438762748.0,0.5907684935566895,0.725526095444503,0.2869626354948933,0.0,0.587068359752084,4.202540145731225e-06,0.005861772431448,0.0,0.4235926621578169,0.159183119633709,0.3499568896514749,1120.4340430504965,0.0075999927772428,0.6500431103485251,0.9924000072227572,411523197.0,27239551.0,0.654532444149698,0.01719803074415472,0.00023679300613361928
1511,0.03080142883336092,0.2643333480035149,174603426.0,Palm oil,19392649.0,345758383.0,-2.735115129357537,0.1792986360653564,-0.2225362184894528,0.0269884885545599,0.6306339891840733,47139762762.0,0.8464032217549381,0.8960443434192942,0.6805369154554735,0.0,0.2497685354838608,0.0006412193483994,0.02069150465355,0.0,0.1434918741722541,0.2784869173019672,0.4259889937126503,3151.277072752064,0.0268518434936358,0.5740110062873496,0.9731481565063642,32191505312.0,14948257450.0,0.8956853457754986,0.006440241748999633,0.00960134275792881
1512,0.0384665398369109,0.15754030174640007,33229321.0,Sunflower seed oil,9117619.0,55770998.0,-0.4745484741622154,0.1652839706486812,0.0636092388359089,0.0402218196041704,0.3224422321646169,14871286664.0,0.7678603537731512,0.8539814997896684,0.6499303077658555,0.0,0.4781699367494159,0.0009556299866844,0.0105795359301317,0.0,0.3103517171657015,0.2433867260052343,0.310841955179342,2139.930502843344,0.0172645475275463,0.689158044820658,0.9827354524724538,9417648456.0,5453638208.0,0.857135940496066,0.0038365263682726383,0.0018272613994082896
1513,0.18594033867786286,0.2983835066076125,31589310.0,Coconut & palm kernel oil,7312504.0,321836033.0,-2.662785989353835,0.1718029318022275,-0.1674833768149075,0.0607553436335625,3.5044208911881385,7896060258.0,0.8433166719119235,0.8309000999961899,0.6409828446071324,0.0,0.2570764717003006,0.0014434858690861,0.1149822915060992,0.0,0.1755948074287226,0.2597136790035693,0.4278455888437186,2619.4249837621487,0.0218100274247985,0.5721544111562813,0.9781899725752016,4720119717.0,3175940541.0,0.8364648951086302,0.007270416791110823,0.001737078130394006
1514,0.005872355583941234,1.0675805126131737,170752773.0,"Rapeseed, colza or mustard oil,",1183511.0,24472963.0,1.808688377310264,0.1401346110545883,0.6403362817423945,0.0065386339402549,0.1772003227545354,11874466134.0,0.7324012840822121,0.8457765691772899,0.5671272959358332,0.0,0.7088618719325477,0.0001553513671622,0.0058140559591941,0.0,0.6466582401800793,0.1803993262709066,0.3066239635778875,2716.831494199212,0.0227334151856018,0.6933760364221124,0.9772665848143982,8314182076.0,3560284058.0,0.8408323433821937,0.026024166642238465,0.00938959754684202
1515,0.16821019460481784,0.42660556841104674,31979013.0,Other vegetable fats and oils,92286277.0,23157958.0,-0.8895961552072893,0.1840094546334576,0.0,1.125400911886527,0.3701123933785137,5379707735.0,0.7300236502925471,0.8169094734171163,0.7438034782885788,0.0,0.4362346672342052,0.0267383939619002,0.0121436244180818,0.0,0.2732592967432308,0.2902853176196664,0.3917768983334343,3681.381789911145,0.0318770949431789,0.6082231016665657,0.9681229050568212,3756875534.0,1622832201.0,0.8107949949467808,0.010396591819982488,0.0017585076759791718
1516,0.1597664235437381,0.8831261101269512,61195380.0,"Vegetable fats, hydrogenated",11195709.0,23366251.0,-0.854640610561217,0.167691533692202,-0.1119319001983025,0.145777239822971,0.3987405358082295,5038377428.0,0.7304091239812136,0.8145195501772792,0.6582572298491778,0.0,0.4397664787650949,0.0034635206244244,0.0130829320869776,0.0,0.2079885094044321,0.2494165469730598,0.3903083999529974,2867.9437158347064,0.0241659187763774,0.6096916000470025,0.9758340812236226,4053183014.0,985194414.0,0.7917140011307562,0.021526994011354845,0.003365099024928077
1517,0.5947420366048474,1.1600575685331416,117019529.0,Margarine,72164079.0,104153842.0,-0.5795062404397633,0.166256096909914,-0.0499520470018035,0.6506435513108842,1.2307237471397008,7276235761.0,0.7947495997572585,0.8279195202795494,0.7338287408338416,0.0,0.467565294397287,0.0154586364912013,0.0403808335388383,0.0,0.244130787076048,0.2458214482564877,0.3871864885448413,2259.704827612501,0.0183999762073549,0.6128135114551587,0.9816000237926452,5489410104.0,1786825657.0,0.8144754690850473,0.02827884465079962,0.006434837122270387
1518,0.47137557908360767,0.17284073874646902,17242113.0,"Animal or vegetable fats and oils, processed",29754079.0,4632140.0,0.9790565678727476,0.1475072980579024,0.3589873285849904,0.2636378954872735,0.0537905804316072,7404018487.0,0.6607435603242262,0.828554253278353,0.6978975757235887,0.0,0.6250381689797878,0.0062637712821897,0.0017649033582185,0.0,0.4825953800213892,0.1988644637888776,0.3520924123908792,4769.786507244078,0.0421948816114034,0.6479075876091208,0.9578051183885966,2101325236.0,5302693251.0,0.8560628514147794,0.0042095654803231556,0.00094813395462206
1519,0.2181333808267854,0.3583232319844114,66557947.0,Stearic acid,27996847.0,145136038.0,-0.8907476567564698,0.1689020886531991,0.0280500266650645,0.1330187022505356,0.9037370250320708,13807823797.0,0.8090334648614204,0.8512763123287388,0.695428789471299,0.0,0.4361183227031613,0.0031603906017042,0.0296521899861924,0.0,0.2896160933495554,0.2524484217587145,0.3953288207455219,6396.775449702411,0.0576183032049634,0.6046711792544781,0.9423816967950366,7504365515.0,6303458282.0,0.8626724722409237,0.00873180393521737,0.003659983524097973
1520,0.7326039299051808,0.32483757600138724,13338846.0,Glycerol,279912863.0,5541642.0,0.5312273752608463,0.1779924085971735,0.0,6.014324331957781,0.1560506865020038,3053267330.0,0.6684610906367527,0.7962579790953664,0.7888031156584571,0.0,0.5797907462218234,0.1428942981154653,0.0051201228625871,0.0,0.2732592967432308,0.2752154275698102,0.4002613646410625,5925.58753157411,0.0531515673093255,0.5997386353589375,0.9468484326906744,1607129689.0,1446137641.0,0.8063877828318042,0.007915392000428833,0.0007334955296995587
1521,0.5370831925095128,0.8256694315112391,4029858.0,Vegetable waxes and beeswax,118099789.0,733207.0,-2.352684611190658,0.2146487022474074,-0.0,21.55942546537862,0.1754195099320753,359369121.0,0.5813887845945616,0.7182484452773595,0.7538058515851235,0.0,0.2884082570931669,0.5122302688729679,0.0057556263511568,0.0,0.2732592967432308,0.3670223227827004,0.4211522026322347,2883.916146329007,0.0243173331609246,0.5788477973677653,0.9756826668390756,337170340.0,22198781.0,0.646709005088559,0.02012614589361281,0.0002215995917730817
1601,0.7163980370120169,1.2289916508112388,98998874.0,Sausages,161807878.0,4026387.0,1.5803629810440287,0.1540102373198597,0.0,1.8495519822132376,0.0603178181845961,5739339819.0,0.654710220751755,0.8192687773365926,0.766575942829069,0.0,0.6857925055275056,0.0439434951856672,0.0019790662049048,0.0,0.2732592967432308,0.2151512894318322,0.3305859966128238,1847.9598709269044,0.0144967437450688,0.6694140033871763,0.9855032562549312,4651007182.0,1088332637.0,0.7955204615851531,0.029959522715283845,0.0054438915873449515
1602,0.42909648582416665,0.45850755868306164,104364129.0,Other prepared or preserved meat,1069883474.0,1340087.0,1.3661075502963207,0.1628526978649133,0.0,4.35272613684554,0.0071453101985719,16125157115.0,0.6073501751798774,0.856932840794053,0.8431809488731212,0.0,0.6641447295156528,0.1034163959047611,0.0002344421990576,0.0,0.2732592967432308,0.2372975232117625,0.3454001888805901,2405.2862258970954,0.0197800490666889,0.6545998111194098,0.9802199509333112,14462235285.0,1662921830.0,0.8117279728833091,0.011174392488268176,0.005738923898100936
1603,0.23524382996318519,0.20158811950372288,752143.0,Extracts and juices of meat or fish,18690999.0,677162.0,0.6655072954535746,0.1986557340216904,0.0,4.972326584113712,0.2360929069647339,246604892.0,0.5779656101221898,0.7045191339546929,0.6790423656635036,0.0,0.5933580178894646,0.1181374794608907,0.0077463593255596,0.0,0.2732592967432308,0.3269674069188292,0.3540883761376429,1662.004793970326,0.0127339391712217,0.645911623862357,0.9872660608287784,199650156.0,46954736.0,0.675350105957887,0.004910453787723512,4.135991435801981e-05
1604,0.07272572912677645,1.0450122709080196,258592581.0,Prepared or preserved fish,20822075.0,30408282.0,-1.3223510779638112,0.1510605098721809,-0.1036192470822322,0.0781041672688839,0.149487649569929,17489549338.0,0.7417492709944733,0.8598941933664096,0.683421204903408,0.0,0.392510307001343,0.0018556764726632,0.0049047854219313,0.0,0.212835862239495,0.2077635998503486,0.3866687217953277,1103.2167893939857,0.0074367778008544,0.6133312782046723,0.9925632221991456,15707822967.0,1781726371.0,0.8143662067526602,0.025473931583841494,0.014219858462791385
1605,0.0,0.579417286564194,157266886.0,Prepared aquatic invertibrates,1311563.0,6427012.0,-1.879037224537598,0.1731641991201269,-0.2760465103720331,0.0047189235595675,0.0303058260438804,18233709568.0,0.6748418110055867,0.8614134101633577,0.5712937243855608,0.0,0.3362642787542401,0.00011211687842,0.0009943535416287,0.0,0.112288447126727,0.2631230178528156,0.3657073794352189,2466.046896288832,0.0203560440297174,0.634292620564781,0.9796439559702826,8287923201.0,9945786367.0,0.8801080296261572,0.01412228590640022,0.008648016316461716
1701,0.7772668958602291,1.0314038784682007,375017514.0,Sugarcane & sucrose,9101091611.0,4647420.0,-1.797850863187715,0.2013736663440068,-0.0,24.99797181454294,0.0167296340065151,23884575710.0,0.660885332995859,0.871256065840291,0.9300038729023636,0.0,0.3444671241131011,0.5939266723227278,0.0005489099950763,0.0,0.2732592967432308,0.333774557971566,0.4568156078548253,1447.7775135929444,0.0107031216432858,0.5431843921451747,0.9892968783567142,28334895344.0,-4450319634.0,,0.025142146117049784,0.020621999090329225
1702,0.04876387152879304,1.121732048837,121155085.0,Other sugars,22438739.0,61873562.0,0.9685468881936162,0.1429010492649873,0.4356620805344003,0.1848887316679179,0.6681598022950873,7961901908.0,0.7723305505557605,0.8312028592045752,0.6864537455205594,0.0,0.6239763000187248,0.0043927703400966,0.0219227505900708,0.0,0.527306685912549,0.1873279619185375,0.4149225602248602,2622.9133071345755,0.0218430958007558,0.5850774397751398,0.9781569041992442,7141186809.0,820715099.0,0.7847304978912288,0.02734443226530639,0.0066622489867466834
1703,0.004609339853529662,0.7212463565113384,11320927.0,Molasses,3045252.0,1364228.0,-1.8254763020342648,0.1748086908284349,-0.3183868175814473,0.1794068678890272,0.105333378819824,1113558383.0,0.6081187845531096,0.7594829742997679,0.6054561822752255,0.0,0.3416759261943728,0.004262526769279,0.0034560555495025,0.0,0.0875985670940552,0.267241701519628,0.4307231305693745,1561.474995246864,0.0117809434697973,0.5692768694306254,0.9882190565302028,1144676293.0,-31117910.0,,0.01758021265161639,0.0006225313154192676
1704,0.31368541834446007,0.9504824693931172,159588333.0,Confectionery sugar,156895478.0,27256132.0,0.3063324169459821,0.1517923190594955,0.1419635319416108,0.8580074113946765,0.1953475936214485,11996324538.0,0.7370381062686018,0.8461488185641275,0.7653256240960199,0.0,0.5570679817775095,0.0203853932814427,0.006409479526639,0.0,0.3560424129666626,0.209596440071913,0.4055232280777087,1310.3029779886713,0.0093998996817402,0.5944767719222913,0.9906001003182598,9977129499.0,2019195039.0,0.8191496021625239,0.023169205697955234,0.008775671362253119
1801,0.045386434306600956,0.001784169999843475,230906.0,Cocoa beans,2221677.0,168915496.0,-4.532158400225192,0.2035156246401001,-0.3422274150187031,0.0151270512365532,1.5073221495303604,9635082996.0,0.8155652101088942,0.8381572673633451,0.5926681824064386,0.0,0.0682002546912095,0.0003594035255994,0.0494562040840189,0.0,0.0736964126358516,0.3391391630982102,0.4136143090924301,473.6085693050777,0.0014682596605101,0.5863856909075699,0.99853174033949,7082670332.0,2552412664.0,0.8281088073413216,3.904469615457962e-05,1.269738917300689e-05
1802,0.0,0.4162948763069181,218868.0,Cocoa residues,0.0,1396415.0,-2.1109169796265284,0.1514273783679968,0.0690680514585491,0.0,3.0528272505928102,39328223.0,0.6091226744714423,0.637585013920219,-inf,0.0,0.3128357897664428,0.0,0.1001652152365795,0.0,0.3135349115650056,0.208682434085846,0.3989534742371452,1079.083214178634,0.0072079979392384,0.6010465257628548,0.9927920020607616,248232244.0,-208904021.0,,0.010145207403502547,1.2035426422516835e-05
1803,0.5763534922754822,0.8923214009361196,47343473.0,Cocoa paste,29067779.0,29381903.0,-1.186753903276857,0.1547800838009881,0.1626476775009932,0.4764665338306503,0.6311952214076525,4002287353.0,0.7402711271926136,0.8061258988892797,0.6969511768312575,0.0,0.4062106704190608,0.0113203657084912,0.020709919041872,0.0,0.3681039473790988,0.2170793953090209,0.4068509013949844,482.69986057304,0.0015544426789661,0.5931490986050156,0.998445557321034,2927160189.0,1075127164.0,0.7950537341192189,0.0217511838902768,0.0026033905636178535
1804,0.9394061583478727,1.0588022541938873,77767903.0,Cocoa butter,133006457.0,2038306.0,-1.7190730793761768,0.2047726920188453,0.0,1.5827417665905703,0.0317884937661747,5513044282.0,0.6254043887388956,0.8178021102787423,0.7586265866290868,0.0,0.3524266134605168,0.0376043527671495,0.0010430008181816,0.0,0.2732592967432308,0.3422875297666246,0.4139109741733589,1051.951728636141,0.0069507986866429,0.5860890258266411,0.993049201313357,3522667462.0,1990376820.0,0.8186000240244795,0.025810144407052253,0.004276412607553074
1805,0.5475341674305141,2.20755182138283,85852666.0,Cocoa powder,65989605.0,55887924.0,-0.1687483491387085,0.1894707009149266,0.0,1.4917624680432235,1.6557903782288137,2902048534.0,0.7679505137895122,0.7944060008646363,0.7302012513558503,0.0,0.5090671354239297,0.0354427761225576,0.0543275416549497,0.0,0.2732592967432308,0.303963188870881,0.3989841269825441,1389.8990889716586,0.0101544496020633,0.6010158730174558,0.9898455503979366,2582448352.0,319600182.0,0.7486740450061218,0.05381774435407651,0.004720989111336115
1806,0.30476206480223916,0.8730009809442282,369966259.0,Chocolates,133027323.0,115813239.0,1.5080040864057216,0.1364063534520054,0.5274453758779475,0.2845847452861079,0.3247074120697686,30666065132.0,0.7993175543636588,0.8803681797397579,0.7586329484534308,0.0,0.6784815629850978,0.0067614473692324,0.0106538579320416,0.0,0.58082822839516,0.1710617822651501,0.330354947269029,1769.503609370971,0.0137529992935524,0.669645052730971,0.9862470007064476,24465990860.0,6200074272.0,0.8620402301936186,0.021280133794244527,0.020344233460388484
1901,0.3575166486410946,1.3286085998529333,402289590.0,Malt extract,168544683.0,77128597.0,1.0984518400836245,0.1484017800224884,0.357122717720984,0.5331086467740951,0.3197270133254582,20740926326.0,0.7818178059001869,0.8661107448656912,0.7682302485332102,0.0,0.6371015369918628,0.0126661253526499,0.0104904478628702,0.0,0.4815080705148181,0.2011047233409244,0.3360559917481108,1334.742142686904,0.0096315764502165,0.6639440082518892,0.9903684235497836,16291880678.0,4449045648.0,0.8493522350184602,0.03238827806492045,0.022121674986701867
1902,0.0667313128939574,1.328625957638757,216867515.0,Pasta,17326316.0,39153539.0,-0.4572911576579365,0.1453004434498316,-0.0123927445436285,0.1033298802649609,0.3060229149888477,11000416368.0,0.7526310944024734,0.8429889700669942,0.6759676308883379,0.0,0.479913568268797,0.0024550140464424,0.0100408076288074,0.0,0.2660327224403003,0.1933373237106568,0.4036897197832643,1655.4484804400872,0.0126717870661658,0.5963102802167357,0.9873282129338342,7949296936.0,3051119432.0,0.8349319874330497,0.03238870126414089,0.011925420893947795
1903,0.2848606176870657,0.3143213421636268,897639.0,Tapioca,5202539.0,88685.0,-1.5609876657967017,0.1797209428276641,-0.0,2.9155226435712325,0.0651350084620061,117065182.0,0.4904541276623457,0.6773546930320024,0.6271761873151055,0.0,0.3683991263250301,0.0692698861581417,0.0021371212998594,0.0,0.2732592967432308,0.2795445985024947,0.3761033256465971,3434.4221815758983,0.0295359836691344,0.6238966743534029,0.9704640163308657,79355782.0,37709400.0,0.6669668773128025,0.007658996282258425,4.936065637042231e-05
1904,0.22108514452672806,0.5779998240638737,55074415.0,Cereal foods,21200384.0,3212753.0,0.4451957423059435,0.1491565293087631,0.1969966796379531,0.2055310219018959,0.0408201147606107,6766984234.0,0.6449922165452164,0.8252740818734251,0.6841514290656888,0.0,0.57109834802383,0.0048832103981438,0.0013393340812797,0.0,0.388133862084464,0.2029950177961735,0.3826655286526506,1851.981003528492,0.0145348630105286,0.6173344713473494,0.9854651369894714,5408065315.0,1358918919.0,0.8040095139848097,0.014087726831225963,0.0030285106525195895
1905,0.2861478734325996,0.6098659647792054,343709327.0,Bakery products,158101600.0,65828946.0,0.7338732923630688,0.1442581405087635,0.2321239616882333,0.260099258450251,0.1419328684326112,39877320601.0,0.774998172768665,0.8899443252777687,0.7656361988082133,0.0,0.6002655290912061,0.0061796968246478,0.0046569082194012,0.0,0.4086176147272036,0.1907268416525472,0.361866398560984,1423.074111564614,0.0104689399753377,0.638133601439016,0.9895310600246624,27868151767.0,12009168834.0,0.8873155122178296,0.014864653453444046,0.01890037975328179
2001,0.07142536121441312,0.34074370189059705,10880449.0,Pickled fruits and vegetables,2036080.0,5894748.0,-0.3942044084059727,0.1500732423415079,-0.0376851634270276,0.0573235061139101,0.2175035655210042,2330187731.0,0.6711202867247683,0.786404290403686,0.5891302899105872,0.0,0.486287678891601,0.0013619488606791,0.0071364311396605,0.0,0.2512839681415039,0.2052909557909019,0.3683549733312021,2007.049424565016,0.0160048703173271,0.6316450266687978,0.9839951296826728,1845633825.0,484553906.0,0.7645844408360354,0.008303198379936021,0.0005983096815589619
2002,0.07762673645616754,0.38150486238277714,25207230.0,"Tomatoes, prepared or preserved",3036893.0,44854280.0,-0.8346666530581519,0.1507402747860151,-0.0297226696418501,0.0421458411303362,0.8158162549972151,4727195719.0,0.7584827091748393,0.8121951820121946,0.6053447073771273,0.0,0.4417845921757453,0.0010013428033477,0.0267674532712023,0.0,0.2559271327587228,0.2069615605258158,0.3581421915761528,2002.88317232483,0.0159653753563666,0.6418578084238471,0.9840346246436334,4390143937.0,337051782.0,0.7507066599661207,0.00929699398957011,0.0013861311931413411
2003,0.005253955025593509,1.4517880694851073,29448482.0,"Mushrooms, prepared or preserved",236370.0,15665700.0,1.7752327193885646,0.1246392374356652,0.5706133429409896,0.0120151970232732,1.0436420670704194,1290595889.0,0.7131971884613092,0.7648623433121923,0.5017988543609914,0.0,0.7054816048070394,0.0002854689987762,0.0342425639242305,0.0,0.6060007412626116,0.1415906524946918,0.3263177573788487,16319.685216293305,0.1516848434075895,0.6736822426211513,0.8483151565924105,1162346723.0,128249166.0,0.713764902241334,0.03539150993171176,0.0016193552203419934
2004,0.013376559062157907,1.6046727665897227,203343400.0,"Other vegetables, frozen",3358377.0,270622479.0,0.8305811717082366,0.151793388371842,0.3769711751726214,0.0238300166778444,2.5166452244437565,9245574864.0,0.8358554771516078,0.8366527314229458,0.6094255134052069,0.0,0.6100366256899693,0.0005661772327718,0.0825727399188961,0.0,0.4930822905810711,0.209599118199917,0.3382848760788452,4209.7735921536605,0.0368861084157926,0.6617151239211547,0.9631138915842072,6941563214.0,2304011650.0,0.8241943754647774,0.039118983313926985,0.01118173752766238
2005,0.23561326188720932,0.7387743035290922,118341106.0,"Other vegetables, prepared or preserved",36747135.0,99227876.0,-0.3509415699175321,0.1482386871289795,0.0177990317003373,0.209678355362639,0.7420395292448532,11497375149.0,0.7926638576768907,0.8445999594134991,0.7064585898506673,0.0,0.4906588364112325,0.0049817468706075,0.0243467916982291,0.0,0.2836384362994346,0.2006962518154829,0.3680525131168002,1446.4616867940665,0.0106906479558909,0.6319474868831998,0.9893093520441092,9528995467.0,1968379682.0,0.8181751455850708,0.018007560562760493,0.006507509887339701
2006,0.31849611982830467,1.1940950079270645,10712928.0,"Vegetables, fruits and nuts, preserved by sugar",3771298.0,805895.0,-0.062530068497332,0.1254158058003131,0.1850456866230655,0.3913231787635799,0.1095939077045697,632243098.0,0.5854580374761819,0.7388453283072658,0.6141283812589743,0.0,0.5197991366603242,0.0092974452123589,0.0035958462280217,0.0,0.381164886107283,0.1435355935506304,0.3684645946612078,3509.0319048545493,0.0302432639628571,0.6315354053387922,0.9697567360371429,551068299.0,81174799.0,0.6962788953533599,0.029108709586547866,0.0005890977973651718
2007,0.04245213989449622,0.622667254940963,30886476.0,"Jams, jellies and marmalades",19027920.0,12775709.0,0.0074759090692841,0.1591630229479906,0.0676702525859184,0.349336226347115,0.3073976535436982,3573357857.0,0.7044182304285082,0.8019928308863236,0.6797669011298971,0.0,0.5268723469708596,0.008299877445074,0.0100859136803253,0.0,0.3127198138779632,0.2280566108134793,0.3950031499670031,1466.0229051922238,0.0108760830933803,0.604996850032997,0.9891239169066196,2863299902.0,710057955.0,0.7791934320761621,0.015176761004033716,0.0016984296898077018
2008,0.10152614831233134,0.7449030603561427,191389197.0,"Fruits and nuts, otherwise prepared",127543316.0,54529570.0,-0.9706125957610234,0.1637132302561398,-0.1770219456475106,0.4564670233637184,0.255768470552147,18330618324.0,0.7668912767701495,0.861606672834474,0.7569256245845972,0.0,0.4280489902025224,0.0108451974513289,0.0083919271549386,0.0,0.1700325870368028,0.2394527549387465,0.4075031416662615,1468.8643612749188,0.0109030193398165,0.5924968583337384,0.9890969806601836,12512981818.0,5817636506.0,0.8596061295833778,0.018156985445509016,0.01052438272638339
2009,0.42318850221731324,0.4256864798373192,85795951.0,Fruit juices,2164892126.0,7997775.0,-0.410107763268302,0.1735451111832888,-0.0,9.70297434886894,0.0469787042194782,14637273793.0,0.6842546988868152,0.8534032142097301,0.8717652756303379,0.0,0.4846808479109567,0.2305329132063382,0.0015414013415812,0.0,0.2732592967432308,0.264077024665444,0.3942035012570899,1827.2345844590225,0.0143002735524942,0.6057964987429101,0.9856997264475058,15613554351.0,-976280558.0,,0.01037418357207182,0.004717870385850648
2101,0.4880026542813455,1.6964688958282852,201244680.0,Coffee extracts,540960609.0,16876929.0,0.1108123248753861,0.1706218676149022,0.0,4.149364070815184,0.1696573004849043,8552890642.0,0.7164032396419749,0.8338134157497663,0.8155238106275537,0.0,0.5373131725566171,0.0985847177170204,0.0055665645726359,0.0,0.2732592967432308,0.2567556648322487,0.3970607320199057,3186.108625757721,0.0271820373337691,0.6029392679800942,0.9728179626662308,7952910436.0,599980206.0,0.7727533163747599,0.041357059686560886,0.01106633011250135
2102,0.16555411555205304,2.132002101099688,78836228.0,Yeasts,127313476.0,52171871.0,0.4817368963453019,0.1699958990034704,0.0,3.2057117179179504,1.7216692788914838,2605425923.0,0.7649885127484073,0.7904749039786032,0.7568524755205617,0.0,0.5747903651414269,0.0761644867501341,0.056489070533842,0.0,0.2732592967432308,0.2551879058202596,0.3597763672183543,2431.8255100411297,0.0200316344078445,0.6402236327816457,0.9799683655921556,2080149011.0,525276912.0,0.7676696145959475,0.05197577078365097,0.004335159189661173
2103,0.09728616355832735,1.0343388580493298,222720644.0,Sauces and seasonings,27173303.0,48814382.0,0.5373215723234841,0.1487041066417061,0.193045286823235,0.1193236397214719,0.2809280375594944,14939799127.0,0.7621249375303976,0.8541490843822143,0.6942179288430245,0.0,0.5804064870341971,0.0028350096877851,0.0092174286450936,0.0,0.3858296885678473,0.2018619103199306,0.3826759275604671,1630.244205754363,0.0124328572589045,0.6173240724395328,0.9875671427410956,9791000579.0,5148798548.0,0.8549368741753864,0.025213703692616145,0.012247281117557457
2104,0.15653353550236024,0.6780521925669136,31793858.0,Soups and broths,8275111.0,2119710.0,-0.0915726562417281,0.153527246831607,0.1469894452158464,0.1687684182195446,0.0566574507537701,3216706724.0,0.6270902089081021,0.798159192780256,0.6459981986269303,0.0,0.5168647539373229,0.00400976790317,0.0018589672076614,0.0,0.3589731710072631,0.213941623840244,0.3914783165353338,1088.808694844032,0.0073001929041752,0.6085216834646662,0.9926998070958248,3020018067.0,196688657.0,0.7301145479157382,0.016527098118775264,0.0017483261081882608
2105,0.10848977718173602,0.2635353650368971,17531956.0,Ice cream,12608391.0,7511348.0,1.0410309589092914,0.1445311787114709,0.359390122260565,0.1749032365390902,0.1365586737672197,4729232235.0,0.6815534222702863,0.8122108857216709,0.6630765140406729,0.0,0.631299890005706,0.0041555250172617,0.0044805774541154,0.0,0.4828302608756699,0.1914106748273973,0.3451928048282461,1051.0846739837,0.0069425792396017,0.6548071951717538,0.9930574207603984,3097497135.0,1631735100.0,0.811004161435924,0.006420786170227786,0.0009640722557925442
2106,0.24999814536822185,1.6956476312637965,1233128876.0,Food preparations n.e.c.,455550994.0,233863454.0,1.2743391360473175,0.1461843444204788,0.3650158348913235,0.5946628067687465,0.4000915385784443,50256824162.0,0.8295708221146836,0.8983788306152078,0.8085548101044582,0.0,0.6548727028057927,0.0141285902951848,0.0131272593522159,0.0,0.4861107795848216,0.195551082814757,0.3660020884052103,2211.880799991453,0.0179466171702696,0.6339979115947896,0.9820533828297304,31395244041.0,18861580121.0,0.904575435910216,0.04133703648043324,0.06780905320366104
2201,0.00955124749753022,0.1381473073168607,7685907.0,Waters,1870537.0,2189910.0,0.9836612580386296,0.1441555882469161,0.3526106400132344,0.041437595063712,0.0635795917590395,2961423920.0,0.6284928052787557,0.7951444284954681,0.5856911536030048,0.0,0.6255034141358481,0.0009845155890178,0.0020860870827071,0.0,0.4788769451252116,0.1904699961338186,0.359718489123806,1015.48002266606,0.006605056633496,0.640281510876194,0.993394943366504,2579355054.0,382068866.0,0.755499541587974,0.0033637068388720475,0.00042264363995105314
2202,0.0464561611937497,0.9438945246436641,320001688.0,"Waters, flavored or sweetened",44303259.0,157161424.0,0.2402217752006053,0.1448907513855151,0.1777291641617597,0.1223367755839781,0.5687619565872782,23757867934.0,0.8124602740706915,0.8710621328025672,0.7140423775825432,0.0,0.550388345422392,0.0029065987658652,0.0186614436794221,0.0,0.3768984063925155,0.1923112364368818,0.3758818408185719,737.5677319188096,0.0039705221788547,0.624118159181428,0.9960294778211451,15921782742.0,7836085192.0,0.8709932411753748,0.02300858537975368,0.017596710213485703
2203,0.2076363081373507,2.868558561698862,640987649.0,Beer,135814482.0,19121308.0,1.0616136728603356,0.1314356753514125,0.4559503122999262,0.5573149261740623,0.1028336898687962,15987266917.0,0.7217781941946146,0.8566197253338718,0.7594738782814306,0.0,0.6333795104838115,0.0132412422093291,0.0033740391557627,0.0,0.5391373513323431,0.1586125551863719,0.3933171342833653,1204.7418384829157,0.0083992082105162,0.6066828657166347,0.9916007917894838,12426768344.0,3560498573.0,0.8408346468533099,0.06993371329442692,0.03524754503756395
2204,0.0726831753485026,0.208523119783544,109587631.0,Wine,12121960.0,469176360.0,-0.4652150818990077,0.1621120694463556,0.1118914590993559,0.0214430263573344,1.087708653559908,37086477532.0,0.8595435283474875,0.8872989887811633,0.6614809059276682,0.0,0.4791129568840261,0.0005094647431169,0.0356884168199697,0.0,0.3385065016862655,0.2354425949349703,0.3590728201108015,1313.1932363032938,0.0094272985603296,0.6409271798891985,0.9905727014396704,31155802180.0,5930675352.0,0.8603418596172955,0.005079535647701949,0.006026161292278565
