hs_product_code,no_sh4,dcr,eci,rca,distancia,pci,cog,proporcao_importacao_origem_brasil,dcr_bloco,import_value_total,import_value_total_2013,export_value,import_value,dcr_bloco_normalized,export_value_normalized,import_value_normalized,pci_normalized,distancia_normalized,cog_normalized,rca_normalized,rcd_normalized,import_value_total_normalized,pci_mean,pci_gt_mean
070993,"Abóboras, abobrinhas e cabaças, frescas ou refrigerada",0.0009328280908097822,0.4420739166,0.2971303568,0.1157730632,-1.8307674761,-0.1364056671,1.0,0.02099939421369065,998446653.0,478999148.0,6259058.0,8605.0,0.0008218966530699318,0.00014459667293380274,8.495133174090452e-07,-0.5719057662987491,0.47171837963044894,-0.21810106607033491,0.005791900976390318,1.542348537496497e-05,0.001785891521387644,-4.462745007425016e-12,0
070999,"Outros produtos hortícolas, frescos ou refrigerados",0.001088060200187992,0.4420739166,0.0243857794,0.1169038862,-1.7077142717,-0.0773934435,0.119,0.11693082924976249,1764821467.0,832223334.0,1162833.0,17741.0,0.004576563315260559,2.6863752177665175e-05,1.751448665212536e-06,-0.5334656923534686,0.4763259280399381,-0.12374553706650385,0.0004753469858751871,1.799011066456294e-05,0.003156683118930946,-4.462745007425016e-12,0
071080,"Outros produtos hortícolas congelados, não cozidos ou cozidos em água ou vapor",0.2900163233373728,0.4420739166,0.0045284645,0.1077949458,-0.8452139797,-0.0501453046,0.005,0.22468361898903122,1674078944.0,1584032865.0,246704.0,4485623.0,0.008793906746430344,5.699352458382854e-06,0.00044283515111868846,-0.2640328469109971,0.4392114690555071,-0.0801780792851067,8.827242777066154e-05,0.004795162758887379,0.0029943746951728027,-4.462745007425016e-12,0
071090,"Misturas de produtos hortícolas congelados, não cozidos ou cozidos em água ou vapor",0.41768825663154274,0.4420739166,0.0153392919,0.1142627604,-0.8171971498,0.0228747165,0.003,0.3078211457700058,511948030.0,465115560.0,210777.0,1975616.0000000002,0.012047831803051572,4.8693673921807626e-06,0.0001950391751407773,-0.2552807870331615,0.46556463738786374,0.03657472714127931,0.00029900566434733976,0.006906104973595696,0.0009157060554221791,-4.462745007425016e-12,0
071239,"Outros cogumelos e trufas, secos, mesmo cortados em pedaços, triturados ou em pó, mas sem qualquer outro preparo",1.1383073336039806,0.4420739166,0.0024512596,0.0915766415,-1.1523144281,0.0499190262,0.0,0.6245581514317888,228628601.0,412730841.0,22218.0,2404443.0,0.02444462202508052,5.132799343356826e-07,0.0002373743578676301,-0.35996666677928174,0.3731298433881166,0.07981627935906323,4.778189957945805e-05,0.018820902463191833,0.00040894110751515397,-4.462745007425016e-12,0
071290,"Outros produtos e misturas hortícolas, secos, inclusive em pedaços ou fatias, trituradas ou em pó, sem qualquer outro preparo",3.7765202455791287,0.4420739166,0.0145593508,0.1108105189,-1.1373111787,-0.0098755045,0.016,1.1818581739438325,869837401.0,746236933.0,401592.0,30349692.0,0.04625682377706359,9.277572931395061e-06,0.002996219353081088,-0.3552798646828425,0.45149844857449745,-0.015790092195021345,0.00028380243278504743,0.062441413750077855,0.0015558520174955848,-4.462745007425016e-12,0
071310,"Ervilhas (pisum sativum), secas, em grão, mesmo peladas ou partidas",0.0032343408971581217,0.4420739166,0.0028811956,0.1285090166,-1.4146365416,0.0020992802,0.0,1.1645673195256696,1794422571.0,1219866346.0,105743.0,53620.99999999999,0.04558007590374911,2.4428733502771666e-06,5.293637837628171e-06,-0.44191237058756283,0.5236111354653564,0.0033565705834251655,5.6162553663421197e-05,5.347695895571142e-05,0.0032096297240384636,-4.462745007425016e-12,0
071320,"Grão-de-bico, seco, em grão, mesmo pelado ou partido",0.0021804407892766467,0.4420739166,0.0139032007,0.128713007,-1.7084441448,-0.095250443,0.003,0.6428336095624422,862096959.0,845975838.0,300309.0,17367.0,0.025159906367002677,6.93773444056236e-06,1.714526180527936e-06,-0.5336936943471711,0.5244422961713829,-0.15229736127269503,0.0002710122337431951,3.605165512885814e-05,0.00154200692151769,-4.462745007425016e-12,0
071331,"Feijões das espécies Vigna mungo (l.) Hepper ou Vigna radiata (l.) Wilczek, secos, em grão, mesmo pelados ou partidos",0.02400644679968997,0.4420739166,2.410512637,0.1847952999,-2.3543200853,0.0177674721,0.0,0.03232765978878959,675122606.0,349034065.0,65928575.0,149739.0,0.0012652743746611108,0.001523081044506487,1.478271640157037e-05,-0.7354561680133798,0.7529500992952121,0.028408677504168978,0.046987627404355144,0.00039692531214242254,0.0012075715155434859,-4.462745007425016e-12,0
071333,"Feijão comum, seco, em grão, mesmo pelado ou partido",0.015478026187837517,0.4420739166,2.4268559948,0.1602878375,-2.1814394475,-0.0094984632,0.05,0.5135490895178716,967571657.0,789394544.0,66171300.0,138364.0,0.02009983114592276,0.0015286884741608946,1.3659739761764687e-05,-0.6814507113237914,0.653094224943758,-0.01518723520798532,0.04730620511892717,0.00025591543918258397,0.001730666343944661,-4.462745007425016e-12,0
071339,"Outros feijões (Vigna spp. ou Phaseolus spp.), secos, em grão, mesmo pelados ou partidos",0.0,0.4420739166,1.1154459271,0.1681517378,-2.5102444087,0.0009518766,0.0,0.5861643564143616,414760919.0,211613765.0,9998451.0,0.0,0.022941924789990586,0.0002309840792482915,0.0,-0.784164712830144,0.6851357569250195,0.0015219697659277513,0.02174315820119896,0.0,0.0007418703907909714,-4.462745007425016e-12,0
071340,"Lentilhas secas, em grãos, mesmo peladas ou partidas",0.04555739255042855,0.4420739166,0.0082069825,0.1206859022,-1.9207861684,-0.1270040826,0.001,2.217388909024099,2222253933.0,861317335.0,333860.0,935356.0,0.08678652842724055,7.71282918702453e-06,9.23413571782051e-05,-0.6000263276879612,0.49173578599778156,-0.20306873166814984,0.00015997702310492515,0.000753251091648734,0.003974878823410754,-4.462745007425016e-12,0
071350,"Favas e fava forrageira, secas, em grãos, mesmo peladas ou partidas",0.0017778500823356167,0.4420739166,0.0034832444,0.105034673,-1.3164619757,0.0350822587,0.0,0.026868724438541824,362545264.0,224276469.0,25347.0,5955.0,0.0010516167496821642,5.855660498517665e-07,5.878967815422272e-07,-0.4112440300827965,0.4279647128881882,0.0560935493758916,6.789816718372449e-05,2.9395174752917187e-05,0.0006484738179565464,-4.462745007425016e-12,0
071410,"Raízes de mandioca cassava, frescas ou secas, mesmo cortadas em pedaços ou em pellets",0.0,0.4420739166,0.0061477953,0.1169178252,-2.7494090959,-0.1936930615,0.472,0.0045720549682748395,749197111.9999999,249795378.0,227461.0,0.0,0.0001789459561470091,5.254800933654186e-06,0.0,-0.8588763654514217,0.4763827226198855,-0.30969873980827406,0.0001198377102366735,0.0,0.0013400663582262605,-4.462745007425016e-12,0
071420,"Batatas-doces, frescas ou secas, mesmo cortadas em pedaços ou em pellets",0.0,0.4420739166,0.5843349164,0.1271151817,-1.7746098083,-0.0136127755,0.97,0.06699541226003199,525619652.0,69615356.0,6485180.0,0.0,0.002622137788701628,0.00014982054030763714,0.0,-0.5543629082045433,0.5179319427211467,-0.021765670824728783,0.011390320427993761,0.0,0.0009401600748132549,-4.462745007425016e-12,0
080111,"Cocos secos, mesmo sem casca ou ralados",2.4045788475992644,0.4420739166,0.0442816382,0.1110275799,-1.5584458067,0.0276573521,0.06,0.7937760087170915,372963574.0,294309265.0,693632.0,8285712.0,0.031067650724250426,1.6024277046229553e-05,0.0008179921775962738,-0.4868363432009932,0.4523828655569183,0.04422175490165259,0.0008631728723005485,0.039757579187717634,0.0006671087359466897,-4.462745007425016e-12,0
080131,"Castanha de caju, fresca ou seca, com casca",0.008387618164283666,0.4420739166,0.0048591878,0.1558282379,-3.1522874929,-0.0464693603,0.0,0.0009105782939629086,2726849164.0,967428187.0,322635.0000000001,211312.0,3.563918294739757e-05,7.4535093894316784e-06,2.086140129324116e-05,-0.9847298566071229,0.6349235465582473,-0.07430055683541684,9.471914908454726e-05,0.00013868182933397469,0.004877433148239103,-4.462745007425016e-12,0
080132,"Castanha de caju, fresca ou seca, sem casca",0.008776735396572257,0.4420739166,1.3740916807,0.1666321539,-2.5953642915,0.2106761218,0.314,0.17002018450418846,2602673718.0,884468521.0,96412896.0,211046.0,0.006654431036263955,0.002227329414348411,2.0835140916433395e-05,-0.8107549556848487,0.6789441987576226,0.33685320952580666,0.02678488671708869,0.000145115537753004,0.0046553242598877794,-4.462745007425016e-12,0
080211,"Amêndoas frescas ou secas, com casca",0.1345807871225345,0.4420739166,0.003331728,0.0983817189,-1.4431283345,0.055979589,0.0,0.7520172118182645,282014436.0,989262195.0,71225.0,350653.99999999994,0.02943325046212301,1.6454389829444143e-06,3.461769236522386e-05,-0.4508128021630743,0.4008571920101559,0.08950660407773627,6.494468913944024e-05,0.0022251739869173304,0.0005044307461475544,-4.462745007425016e-12,0
080212,"Amêndoas frescas ou secas, sem casca",0.6599160058894741,0.4420739166,0.0011277842,0.1148218523,-1.2348119025,0.0156911473,0.0,0.42294428484097685,3204586394.0,2400902866.0,82531.0,19538222.0,0.016553643815078466,1.906630041437493e-06,0.0019288762100516433,-0.3857377064827784,0.46784266232598687,0.02508881065394282,2.1983665618973787e-05,0.01091112603256401,0.005731947373856141,-4.462745007425016e-12,0
080222,"Avelãs (Corylus spp.) frescas ou secas, sem casca",4.754017363863639,0.4420739166,0.0033576706,0.0961417316,-1.0532514729,0.1001871324,0.0,0.1769692949158428,1126996071.0,1117865442.0,98426.0,49500269.0,0.006926412719689304,2.2738361156235437e-06,0.00488682600009647,-0.3290208060705458,0.3917303437576966,0.16019070796340684,6.545038290930045e-05,0.0786034618878476,0.0020158240020021253,-4.462745007425016e-12,0
080231,"Nozes frescas ou secas, com casca",0.23506906335011166,0.4420739166,0.0689673026,0.1104117597,-0.9987712663,0.0803362931,0.0,0.11563310456039032,659701567.0,505478695.0,1061708.0,1432740.0000000002,0.004525771584415969,2.4527563800687232e-05,0.00014144470777276418,-0.3120019630386275,0.4498737006539748,0.1284509034100746,0.0013443654548458662,0.0038866585348430213,0.0011799883665406434,-4.462745007425016e-12,0
080232,"Nozes frescas ou secas, sem casca",1.783901264951728,0.4420739166,0.2175287429,0.1136199719,-1.0958230892,0.1121643755,0.015,0.07270154643545948,1151294467.0,607413325.0,5587681.0,18974993.0,0.002845470544543425,0.0001290865305954065,0.0018732724289649521,-0.3423195745708979,0.46294558990579726,0.17934130151446878,0.004240243077026011,0.02949522569209915,0.002059285812675068,-4.462745007425016e-12,0
080251,"Pistácios, com casca, frescos ou secos",0.09826144393255294,0.4420739166,0.0201723605,0.0997706762,-1.2081163785,0.0486954844,0.001,0.06882442628484466,1393772232.0,1841910507.0,812851.0,1265317.0,0.002693723687328715,1.877847276553668e-05,0.00012491616992958292,-0.37739840380820283,0.4065165109296184,0.07785994003214962,0.0003932156772345231,0.0016246658503830487,0.0024929985036209364,-4.462745007425016e-12,0
080252,"Pistácios, sem casca, frescos ou secos",0.5954428293176706,0.4420739166,0.0012699495,0.1024403989,-1.1303220816,0.1388389315,0.0,0.0404434624203861,417829528.0,227543165.0,14620.0,2298601.0,0.0015829193006055243,3.377510414973301e-07,0.0002269252947018883,-0.3530965699799965,0.41739431990605586,0.22199164899810975,2.4754864592874193e-05,0.00984511922409675,0.0007473591194867786,-4.462745007425016e-12,0
080262,"Nozes de macadâmia, sem casca, frescas ou secas",0.1012960592689183,0.4420739166,0.1734031127,0.1251699612,-1.8680047008,0.0215281353,0.0,0.002398346851899315,369900595.0,164300256.0,1399286.0,346179.99999999994,9.386905309829015e-05,3.232628617323072e-05,3.41760046741038e-05,-0.5835381466009482,0.5100061244269658,0.034421658273143765,0.0033801112366053953,0.001674840524280835,0.0006616300774626811,-4.462745007425016e-12,0
080290,"Outras frutas de casca rija, frescas ou secas, mesmo sem casca ou peladas",0.021857186451647154,0.4420739166,0.045360751,0.1145037839,-1.7047397586,-0.0230067776,0.0,0.07312377660127085,942758357.0,788599120.0,1120419.0,190379.0,0.0028619962384074547,2.5883904525540158e-05,1.879482810633546e-05,-0.5325364966931627,0.46654668979047187,-0.036785881613881286,0.0008842077963226748,0.00036138919796274124,0.0016862835399615943,-4.462745007425016e-12,0
080310,"Bananas-da-terra, frescas ou secas",0.002467866307903867,0.4420739166,0.1068473695,0.1273242719,-2.0710904586,-0.0709892348,1.0,0.03919460583835824,379069193.0,346530781.0,1706292.0,8642.999999999998,0.0015340402217860092,3.941873461686473e-05,8.532647998101542e-07,-0.6469792539262713,0.5187838826078043,-0.11350575176650647,0.002082753813499904,4.0803981229040554e-05,0.0006780296731566653,-4.462745007425016e-12,0
080390,"Bananas frescas ou secas, exceto bananas-da-terra",0.0,0.4420739166,0.2291592365,0.1390412579,-2.447819687,0.0143685439,0.94,0.2003035277859358,4848812909.0,2172602639.0,43332990.0,0.0,0.007839692774472048,0.0010010781466274548,0.0,-0.7646641160772034,0.5665248466740695,0.022974080249693732,0.004466953898374647,0.0,0.008672925926447127,-4.462745007425016e-12,0
080410,Tâmaras frescas ou secas,0.3662317030793522,0.4420739166,0.0035963201,0.1106583668,-1.8381575551,-0.1241992616,0.009,0.13021177198466646,1122824361.0,616847594.0,104947.0,3799200.0,0.005096366994945497,2.4244841690848357e-06,0.00037506926153404356,-0.5742143220540145,0.4508785034846333,-0.19858406132239362,7.01023285635624e-05,0.006055316485365931,0.0020083621896996827,-4.462745007425016e-12,0
080420,Figos frescos ou secos,0.23798102471744287,0.4420739166,0.7515506324,0.1078432419,-1.0662605677,-0.0588432705,0.0,0.05366017356623217,516640763.0,244995254.0,8328031.0,1135940.0,0.002100209015957452,0.0001923940590883756,0.00011214365575568052,-0.33308466258295016,0.43940825194614475,-0.09408538735935768,0.014649822012411494,0.0039348052341158825,0.0009240998059061481,-4.462745007425016e-12,0
080430,Abacaxis frescos ou secos,0.007536183979172058,0.4420739166,0.1043841483,0.1299616721,-2.0981960975,-0.0657357526,0.872,0.04199979890423087,777934195.0,279763829.0,3589823.0,54165.0,0.0016438328552588627,8.293204220527154e-05,5.347343269896681e-06,-0.6554466706727958,0.5295299932694165,-0.10510588031863224,0.0020347387489100936,0.00012460412002055315,0.0013914675149379484,-4.462745007425016e-12,0
080440,Abacates frescos ou secos,0.011274165987277871,0.4420739166,0.1911260335,0.1380864737,-1.5001450412,-0.0277764265,0.3,0.01583265750085063,5758776519.0,603491917.0,21419932.0,599845.0,0.0006196754095252864,0.0004948429782354302,5.921863054982321e-05,-0.4686240118130065,0.562634569926855,-0.04441214474493268,0.003725580489197119,0.00018640833818453902,0.010300550488047306,-4.462745007425016e-12,0
080450,"Goiabas, mangas e mangostões, frescos ou secos",0.0,0.4420739166,5.8681130484,0.1426362993,-2.0585486378,-0.0120564885,0.836,0.015718938998137578,2089219420.0,857913754.0,339620191.0,0.0,0.0006152245736668384,0.007845901041297686,0.0,-0.6430613671771112,0.5811728749549034,-0.01927730020914016,0.1143859215888665,0.0,0.0037369239881626516,-4.462745007425016e-12,0
080510,Laranjas frescas ou secas,0.3843778042167015,0.4420739166,0.0472528702,0.1219634655,-1.5679536086,-0.0329193428,0.281,0.06675428715968036,2864527442.0,2768462162.0,3844515.0000000005,10172687.0,0.002612700377749033,8.881593333119755e-05,0.0010042804276971374,-0.4898064455227909,0.49694122906971827,-0.05263523071773317,0.0009210904870041368,0.006355346178148428,0.005123694146381235,-4.462745007425016e-12,0
080520,"Tangerinas, mandarinas, satsumas; clementinas, wilkings e outros cítricos híbridos e semelhantes, frescos ou secos",0.20087482032262502,0.4420739166,0.0037982698,0.1158934547,-1.1993039625,-0.1041932799,0.165,0.003232738516591214,2888679743.0,2551431602.0,312582.0,5361043.000000001,0.0001265263626178486,7.221265119926021e-06,0.0005292594333181338,-0.37464553016847685,0.47220891587205444,-0.16659619725986297,7.40388925592737e-05,0.003321287045242392,0.0051668946413183465,-4.462745007425016e-12,0
080540,"Pomelos (grapefruit), frescos ou secos",0.036758317748650494,0.4420739166,0.0157739577,0.1083515016,-0.8326917446,-0.0425442872,0.0,0.04005215427165867,492073769.0,388158229.0,219749.0,167113.0,0.001567603865575099,5.076638414363666e-06,1.649793364464588e-05,-0.26012107845643917,0.44147916063153797,-0.06802469861255864,0.00030747851545059494,0.0006077661916382342,0.0008801575620629198,-4.462745007425016e-12,0
080550,"Limões e limas, frescos ou secos",0.047392096854035164,0.4420739166,2.5918422765,0.1526750041,-1.3170684883,-0.0354681801,0.596,0.0397596551745682,2353998446.0,1110235569.0,142416605.0,1030709.9999999999,0.0015561557244297749,0.003290106475052248,0.00010175501120124079,-0.4114334960077711,0.6220756672880722,-0.056710604887944854,0.050522248798746956,0.0007835863005396851,0.004210526274427894,-4.462745007425016e-12,0
080610,Uvas frescas,0.11642518407717768,0.4420739166,1.2991618239,0.136033108,-1.1018821891,-0.0042417826,0.219,0.03738140456968479,5301922064.0,3068343407.0,178757852.0,5703017.000000001,0.0014630732196477631,0.004129661469823912,0.0005630202081243675,-0.34421235135256323,0.5542681130497537,-0.006782249790401831,0.025324294418696155,0.0019249871885109442,0.009483388654471936,-4.462745007425016e-12,0
080620,Uvas secas,0.3082049142337144,0.4420739166,0.0029553415,0.119868011,-1.2071802646,0.0401421028,0.002,0.32137466358509403,912146685.0,913893513.0,69262.0,2597339.0,0.012578303816490997,1.6000897835969956e-06,0.0002564176723214285,-0.3771059751167871,0.4884032810012479,0.06418380996272388,5.7607864453036686e-05,0.005095894982160606,0.001631529362243599,-4.462745007425016e-12,0
080711,Melancias frescas,0.0,0.4420739166,2.4323338223,0.1337830878,-1.7238154659,-0.075146051,1.0,0.04136753176010464,970789258.0,528679315.0,61932255.0,0.0,0.0016190865104683716,0.0014307581141264178,0.0,-0.5384954768168086,0.5451003856566705,-0.12015214750616296,0.04741298328453582,0.0,0.0017364215701531347,-4.462745007425016e-12,0
080719,Melões frescos,0.0,0.4420739166,8.4626899359,0.1504755856,-1.76561344,-0.029326037,1.0,0.03217285593051524,810244040.0,644786765.0,191704949.0,0.0,0.0012592154964047536,0.004428765128929039,0.0,-0.551552570478052,0.6131141169734111,-0.04688984020457964,0.16496147559779636,0.0,0.0014492591636649725,-4.462745007425016e-12,0
080810,Maçãs frescas,0.4753754233392835,0.4420739166,0.7191363045,0.1057884304,-0.9018057252,0.0114594406,0.056,0.33114615747910126,4385621082.0,3822546642.0,78923317.0,19261594.0,0.012960750950215543,0.0018232853977547152,0.0019015666028502221,-0.28171130471564815,0.4310359041440352,0.018322671371105215,0.014017976180720135,0.00785991112588216,0.007844428626035672,-4.462745007425016e-12,0
080830,"Pêras, frescas",1.7704077300629157,0.4420739166,0.0052539581,0.1063343736,-0.6711070379,0.0422108505,0.0,0.046131795531273445,1489788567.0,1494854086.0,206253.0,24368137.000000004,0.0018055553394269277,4.764854005605255e-06,0.0024057009764030337,-0.20964431026287184,0.43326035458661677,0.06749156167416691,0.00010241432540595873,0.029272122056965787,0.00266474003640688,-4.462745007425016e-12,0
080929,"Outras cerejas, frescas",0.41118010188971105,0.4420739166,0.0005495066,0.1121602608,-1.2221712216,0.0623457817,0.047,0.009093986857290104,2876988783.0,979912461.0,35648.0,10929358.0,0.0003559301418416998,8.235396119902068e-07,0.001078981426116338,-0.3817889372419938,0.45699798399654473,0.09968560502541157,1.0711419214614978e-05,0.00679849840549641,0.005145983372520811,-4.462745007425016e-12,0
080930,"Pêssegos, incluídos os brugnons e as nectarinas, frescos",0.9887866625420131,0.4420739166,0.0057269164,0.1081274238,-1.4688041541,-0.0979350776,0.119,0.02359562912498089,1417792997.0,1330019287.0,211911.0,12952089.0,0.0009235108597684086,4.895565044783907e-06,0.001278671945818385,-0.45883356366085193,0.4405661536348711,-0.15658986378170045,0.00011163360434151952,0.01634871074201707,0.002535963724067967,-4.462745007425016e-12,0
080940,"Ameixas e abrunhos, frescos",6.5210253340523785,0.4420739166,0.0082411087,0.1061524344,-1.3904414336,-0.07977544,0.038,0.2691635809214862,554614661.0,480446450.0,124421.0,33414243.0,0.010534810863422853,2.8743722526771072e-06,0.003298761698970595,-0.4343541623704833,0.43251904169186334,-0.12755414698037895,0.00016064223810762355,0.107819371929744,0.000992022576009559,-4.462745007425016e-12,0
081010,Morangos frescos,0.0,0.4420739166,0.0010357889,0.1082394088,-0.9986193655,0.042847228,0.377,0.0014648541834743972,2566170528.0,928399083.0,56228.0,0.0,5.733302296159422e-05,1.2989784925657918e-06,0.0,-0.3119545113853949,0.44102243751717335,0.06850907519925692,2.019042014371604e-05,0.0,0.004590032100984021,-4.462745007425016e-12,0
081020,"Framboesas, amoras e amoras-framboesas, frescas",0.0001315116265613974,0.4420739166,0.0001150586,0.1082600544,-1.7005086817,0.0113566198,0.0,0.0,1540697230.0,398077175.0,4169.0,1872.0,0.0,9.631218139551088e-08,1.848098698651636e-07,-0.5312147683424285,0.44110655819869726,0.01815826965253318,2.2428136419957446e-06,2.1744281383580058e-06,0.0027557988319306115,-4.462745007425016e-12,0
081040,"Airelas, mirtilos e outras frutas do gênero vaccinium, frescos",0.06736554504436573,0.4420739166,0.0004425121,0.1250279878,-0.8793734713,0.0383901683,0.147,0.0004098167623146818,2874389989.0,564867357.0,31610.0,1788990.0,1.6039844858895825e-05,7.302537908160468e-07,0.00017661485528316188,-0.27470378709040777,0.509427652541127,0.0613826156263091,8.625797416518062e-06,0.001113829556597464,0.005141334987795911,-4.462745007425016e-12,0
081050,"Quivis (kiwis), frescos",1.123077318151432,0.4420739166,0.0038333254,0.1016868162,-0.6263598358,0.1319119117,0.01,0.20702776097287656,3112633394.0,1141755916.0,225765.0,32296988.0,0.008102872973603948,5.215619964681582e-06,0.0031884626866008283,-0.19566591964756483,0.4143238404669186,0.21091593319252852,7.472222416515406e-05,0.018569087661614664,0.005567473806267189,-4.462745007425016e-12,0
081060,Duriões frescos,0.005967215830725009,0.4420739166,8.05029e-05,0.0821980036,-1.1128663242,0.0652646602,1.0,5.743202712530742e-05,624784216.0,326324223.0,5815.0,34445.0,2.247835837213693e-06,1.3433805104698867e-07,3.4005213501632267e-06,-0.3476436392050636,0.33491649953207603,0.10435264361782634,1.569226484071762e-06,9.866262283605909e-05,0.0011175327501961453,-4.462745007425016e-12,0
081070,"Caquis (diospiros), frescos",0.7515462055090999,0.4420739166,0.1313212025,0.1148187326,-1.3120660471,-0.0044819978,1.0,0.06600755293227388,201785945.0,265619133.0,1166060.0,1401106.0,0.0025834738983566883,2.6938302287850664e-05,0.00013832169739706193,-0.40987080440154655,0.4678299510804842,-0.007166333474900735,0.00255981721010238,0.012426150137928998,0.0003609284554441723,-4.462745007425016e-12,0
081090,Outras frutas frescas,0.06269903099094062,0.4420739166,0.0769553657,0.1215430709,-1.8309761646,-0.1507617872,0.07,0.06435860523338698,2442873554.0,1017764830.0,5006226.0,1415097.0,0.0025189356273469968,0.00011565376508009663,0.00013970293398321763,-0.57197095762319,0.4952283275187347,-0.24105528171995555,0.0015000751270807346,0.0010366728843615427,0.004369494509097924,-4.462745007425016e-12,0
081110,"Morangos congelados, não cozidos ou cozidos em água ou vapor, mesmo adicionados de açúcar ou de outros edulcorantes",0.5208022159976915,0.4420739166,0.0034921728,0.1183333719,-0.8172858752,-0.0195247664,0.002,0.04737783190748688,841729401.0,406522650.0,70475.0,4050137.0000000005,0.0018543240380280298,1.6281124931275198e-06,0.0003998425704626518,-0.25530850358839835,0.48215038028703816,-0.031218441705155926,6.807220664988516e-05,0.008611002864114764,0.0015055760826398405,-4.462745007425016e-12,0
081120,"Framboesas, amoras, groselhas, congeladas, não cozidas ou cozidas em água ou vapor, mesmo adicionadas de açúcar ou de outros edulcorantes",0.3447722543862513,0.4420739166,0.0055194788,0.1103347857,-0.6452403482,0.0015258462,0.001,0.28383822273878184,1087995556.0,394512976.0,128391.0,3465643.0,0.011109162621949872,2.9660871387745354e-06,0.00034213944007965554,-0.20156392365582768,0.4495600694037508,0.0024396983641112187,0.00010759006583902726,0.005700503528580365,0.0019460649529242655,-4.462745007425016e-12,0
081190,"Outras frutas congeladas, não cozidas ou cozidas em água ou vapor, mesmo adicionadas de açúcar ou de outros edulcorantes",0.11458441751402611,0.4420739166,0.2473301635,0.111309219,-0.728978579,-0.077522731,0.058,0.09176921399584827,1984192921.0,1067440233.0,14306514.0,2100554.0,0.003591761222753392,0.0003305088921816781,0.00020737345693629746,-0.2277225580424261,0.4535304065843425,-0.12395225678848501,0.004821156043744996,0.0018945517455336142,0.0035490662458170243,-4.462745007425016e-12,0
081340,Pêras e outras frutas secas,0.23117987162867812,0.4420739166,0.1670774674,0.1175504633,-1.7701476398,-0.1056496258,0.003,0.422599108803103,531862921.0,297602042.0,2866044.0,1135989.0,0.016540133947728887,6.62113095743621e-05,0.00011214849319351353,-0.5529689901190075,0.47896041220652924,-0.16892477055238095,0.0032568067328719395,0.003822354198141612,0.0009513272224413639,-4.462745007425016e-12,0
090111,"Café não torrado, não descafeinado",0.003300189633695289,0.4420739166,19.5410796984,0.1793398459,-2.62970321,0.0365913189,0.926,0.8355505300339823,11702170602.0,8509520291.0,6025405044.0,356804.0,0.032702666425397015,0.13919882551670767,3.5224840174877045e-05,-0.8214819462803163,0.7307218032659122,0.05850640835295322,0.3809102503150361,5.456570942854428e-05,0.020931320864414318,-4.462745007425016e-12,0
090112,"Café não torrado, descafeinado",0.574509795852356,0.4420739166,6.9134177349,0.1720884008,-1.7902203498,0.2048043697,0.002,0.7881602272434944,409536824.0,383643158.0,86455544.0,2173776.0,0.030847854288669804,0.001997294803640099,0.00021460216863035037,-0.5592394197306899,0.7011757254650516,0.3274647770659449,0.13476183100306313,0.009499010076348359,0.0007325262090668992,-4.462745007425016e-12,0
090121,"Café torrado, não descafeinado",0.3221462970140967,0.4420739166,0.2627461413,0.1034911092,-0.0920643117,0.0760209159,0.185,0.17684023929320047,6251847033.0,4028453451.0,45362263.0,18607408.0,0.0069213616032985075,0.0010479583839210535,0.0018369832537435918,-0.02875958384606972,0.4216754484041487,0.1215509821104293,0.0051216565305799095,0.00532640338508976,0.011182490897936034,-4.462745007425016e-12,0
090122,"Café torrado, descafeinado",0.29816166851792064,0.4420739166,0.1178341635,0.1077470835,-0.2353007678,0.0956899938,0.194,0.08483132639290766,356694636.0,265843784.0,1204257.0,982591.0,0.0033202187895666926,2.782072886323189e-05,9.700454852600479e-05,-0.07350461906064173,0.43901645368684244,0.15300016563640073,0.002296917130844257,0.004929838819250401,0.0006380089754848944,-4.462745007425016e-12,0
090210,"Chá verde (não fermentado), em embalagens imediatas <= 3 kg",0.1964537978855017,0.4420739166,0.0100649309,0.0930299364,-1.1179740372,0.0379725225,0.003,0.15293130225950466,384514509.0,577413972.0,162276.0,697907.0,0.005985588164956034,3.748897948701829e-06,6.889962705554847e-05,-0.3492392162269592,0.37905130643318524,0.06071483549549519,0.0001961936294050554,0.0032481893592130506,0.0006877695462349684,-4.462745007425016e-12,0
090220,"Chá verde (não fermentado), apresentado em qualquer outra forma",0.18873482938071978,0.4420739166,0.0828701555,0.0980553319,-1.4191019847,0.0636451354,0.0,0.14541167113947218,541052266.0,244189793.0,1020890.9999999999,943443.0,0.0056912768344965165,2.3584610020878985e-05,9.313973186709377e-05,-0.44330731161164594,0.3995273252646724,0.10176316113577961,0.001615370908995144,0.0031205630591302886,0.0009677639276707277,-4.462745007425016e-12,0
090230,"Chá preto (fermentado ou parcialmente fermentado), em embalagens imediatas <= 3 kg",0.04257990202034157,0.4420739166,0.0030462704,0.1134102072,-1.4609709086,-0.1295980636,0.0,0.5004460445893314,893356107.0,932607979.0,84023.0,351442.0,0.01958699022002733,1.941098205179902e-06,3.4695486263436335e-05,-0.45638656898306407,0.4620909017628677,-0.20721628677706946,5.9380322812269866e-05,0.0007040209257721602,0.0015979192200979543,-4.462745007425016e-12,0
