hs_product_code,no_sh4,dcr,eci,coi,rca,distancia,pci,cog,Sector,import_value_bloco,proporcao_importacao_origem_brasil,dcr_bloco,import_value_total,import_value_total_2013,export_value,import_value,import_value_normalized,import_value_total_normalized,export_value_normalized,eci_normalized,pci_normalized,rca_normalized,rcd_normalized,coi_normalized,cog_normalized,distancia_normalized,dcr_bloco_normalized,import_value_bloco_normalized,pci_gt_mean
0804,"Tâmaras, figos, ananases (abacaxis), abacates, goiabas, mangas e mangostões, frescos ou secos",0.0291705651178908,-0.16482677,0.47313067,1.58,0.812,-1.81,0.0,Agriculture,29480638.0,0.5776440455596653,0.1307472869929552,17108177154.0,9200055304,391051689.0,4955421.0,0.00039052625611929427,0.01741894634922224,0.007551006784032875,-1.0,-0.5370919881305638,0.04316939890710383,0.0008317609752433763,1.0,0.0,0.8845315904139434,0.003187728203674992,0.0016211234604321047,False
0805,"Citrinos, frescos ou secos",0.1757125569506394,-0.16482677,0.47313067,0.627,0.825,-1.29,-0.132,Agriculture,19797579.0,0.1105847336181863,0.0916548016742541,16225727380.0,13903877905,150567022.0,28309940.0,0.0022310465405788638,0.01652046691854862,0.0029073716763147062,-1.0,-0.3827893175074184,0.017131147540983604,0.005010216536467931,1.0,-0.09428571428571429,0.8986928104575163,0.0022346207177132487,0.0010886575716800282,False
0806,Uvas frescas ou secas,0.3186839235894662,-0.16482677,0.47313067,1.15,0.813,-1.21,0.0,Agriculture,25919615.0,0.337159251786726,0.1687471225146289,11595538553.0,10321156497,190802680.0,36692986.0,0.0028916966789335717,0.011806170939597757,0.003684301517213633,-1.0,-0.35905044510385753,0.0314207650273224,0.009086860333624075,1.0,0.0,0.8856209150326796,0.004114195973778526,0.0014253048377673469,False
0807,"Melões, melancias e papaias (mamões), frescos",0.0,-0.16482677,0.47313067,6.0,0.822,-1.75,0.0,Agriculture,9303362.0,0.9839643991064736,0.1722944800455849,4053508860.0,3520672877,360346521.0,0.0,0.0,0.004127140648758622,0.0069581057983197836,-1.0,-0.5192878338278931,0.16393442622950818,0.0,1.0,0.0,0.8954248366013071,0.004200683517115136,0.0005115865673969656,False
0808,"Maçãs, pêras e marmelos, frescos",1.1612117443478338,-0.16482677,0.47313067,0.51,0.849,-0.555,0.233,Agriculture,57437278.0,0.0189831071033693,0.4160683377645872,10577671096.0,11315323578,79744302.0,121964504.0,0.009611764797898442,0.010769813970383369,0.0015398214157565406,-1.0,-0.16468842729970326,0.013934426229508197,0.03311045257571797,1.0,0.16642857142857145,0.9248366013071895,0.010144094041659238,0.0031584431405168637,False
0809,"Damascos, cerejas, pêssegos (incluídas as nectarinas), ameixas e abrunhos, frescos",0.6376001804986506,-0.16482677,0.47313067,0.0032,0.84,-1.17,-0.0535,Agriculture,5848616.0,0.0330538028142042,0.0478969526395456,9176197499.0,5702111212,387065.0,58095589.0,0.004578390588653366,0.009342882674533023,7.474025871965188e-06,-1.0,-0.3471810089020771,8.743169398907104e-05,0.018180345351679505,1.0,-0.038214285714285715,0.9150326797385621,0.001167767762610566,0.0003216120563150151,False
0810,Outras frutas frescas,0.2044938538217721,-0.16482677,0.47313067,0.021,0.829,-1.48,-0.246,Agriculture,15814278.0,0.0229197943782194,0.0459556745803162,25839111829.0,11949841542,7775165.0,52467433.0,0.004134847508956335,0.026308478022491765,0.0001501344331541168,-1.0,-0.4391691394658753,0.0005737704918032787,0.005830878030599226,1.0,-0.1757142857142857,0.9030501089324617,0.0011204377799936844,0.0008696181227690968,False
0811,"Frutas, não cozidas ou cozidas em água ou vapor, congeladas, mesmo adicionadas de açúcar ou de outros edulcorantes",0.2238943216540099,-0.16482677,0.47313067,0.135,0.852,-0.662,-0.0004,Agriculture,25331048.0,0.0241225708466542,0.2695189076625176,7067623187.0,4210499120,14205695.0,15712614.0,0.001238277901971923,0.0071960062140277795,0.00027430465673529387,-1.0,-0.19643916913946588,0.0036885245901639345,0.006384057304950104,1.0,-0.00028571428571428574,0.9281045751633986,0.006571096373309646,0.0013929398743043398,False
0812,"Frutas conservadas transitoriamente (por exemplo: com gás sulfuroso ou água salgada, sulfurada ou adicionada de outras substâncias destinadas a assegurar transitoriamente a sua conservação), mas impróprias para alimentação nesse estado",0.3395895449958583,-0.16482677,0.47313067,0.462,0.846,-1.22,-0.151,Agriculture,3608598.0,0.0916702276064,1.1246832654854828,241735291.0,207263246,1661329.0,815129.0,6.423859377927006e-05,0.00024612640065269136,3.207940766498147e-05,-1.0,-0.3620178041543026,0.012622950819672131,0.009682957117446232,1.0,-0.10785714285714286,0.9215686274509803,0.027420718609499985,0.0001984347447659841,False
0813,"Frutas secas, exceto das posições 0801 a 0806; misturas de frutas secas ou de frutas de casca rija, do presente capítulo",1.511729510577022,-0.16482677,0.47313067,0.0823,0.846,-0.992,0.0025,Agriculture,10039264.0,0.0037771693223726,0.2674414343231411,2829249149.0,2284809545,3436188.0,42469511.0,0.003346932405954446,0.002880642320417585,6.635102117974066e-05,-1.0,-0.2943620178041543,0.0022486338797814208,0.04310501380209986,1.0,0.0017857142857142859,0.9215686274509803,0.006520445835859715,0.0005520533984329461,False
