hs_product_code,pgi
9208,0.3725082144023519
9209,0.33806278292254716
9301,0.3499150105762879
9302,0.3357444870700961
9303,0.3696308169481206
9304,0.30973637828500655
9305,0.34271291631701023
9306,0.35202183149862243
9307,0.35376120951742585
9401,0.33436884778849063
9402,0.33044850048528285
9403,0.33122983603831124
9404,0.34865569983098915
9405,0.3561255682716593
9406,0.32495825187255956
9503,0.3215501246908129
9504,0.3447704617356524
9505,0.39111166399400027
9506,0.3471345163746707
9507,0.39040116410903036
9508,0.3226509685027594
9601,0.40416168072287695
9602,0.36237657106634197
9603,0.3974816354599162
9604,0.3532417087047444
9605,0.39168552689726993
9606,0.39016781556207847
9607,0.4651469907933975
9608,0.33712499857629113
9609,0.36262218700755816
9610,0.34087673417455877
9611,0.3148400636319854
9612,0.35517723903179244
9613,0.35656622836332674
9614,0.33507404867023266
9615,0.37928160621474855
9616,0.34431984700599566
9617,0.4040103510111105
9618,0.38364519395379704
9701,0.3464594135216437
9702,0.34971925452381064
9703,0.3611472008807029
9704,0.3250447105506631
9705,0.39319015078620834
9706,0.35310464567934635
9999,0.3694667658701061
