,ano,cnae_2,Engenheiros,Pesquisadores,Profissionais Científicos,Total Técnicos,Total Contratados,Potec
5026,2013,47130.0,65.0,1.0,479.0,545.0,135150,0.004032556418793932
5027,2013,47211.0,18.0,1.0,29.0,48.0,306253,0.00015673315853232458
5028,2013,47229.0,3.0,0.0,10.0,13.0,77659,0.00016739849856423596
5029,2013,47237.0,1.0,12.0,18.0,31.0,55122,0.0005623888828416966
5030,2013,47245.0,6.0,3.0,26.0,35.0,55696,0.0006284113760413675
5031,2013,47296.0,16.0,1.0,61.0,78.0,130616,0.0005971703313529737
5032,2013,47318.0,14.0,0.0,85.0,99.0,343057,0.0002885817808702344
5033,2013,47326.0,4.0,0.0,5.0,9.0,11096,0.0008111031002162941
5034,2013,47415.0,9.0,0.0,41.0,50.0,38167,0.001310032226792779
5035,2013,47423.0,249.0,2.0,115.0,366.0,60353,0.006064321574735307
5036,2013,47431.0,17.0,0.0,3.0,20.0,44429,0.00045015642935920233
5037,2013,47440.0,628.0,7.0,617.0,1252.0,675835,0.0018525231750353267
5038,2013,47512.0,194.0,39.0,10255.0,10488.0,97340,0.10774604479145264
5039,2013,47521.0,224.0,2.0,989.0,1215.0,82527,0.014722454469446363
5040,2013,47539.0,209.0,2.0,671.0,882.0,238900,0.003691921305985768
5041,2013,47547.0,226.0,0.0,396.0,622.0,270438,0.002299972636981489
5042,2013,47555.0,45.0,2.0,284.0,331.0,141196,0.002344259044165557
5043,2013,47563.0,10.0,0.0,15.0,25.0,7017,0.003562776115148924
5044,2013,47571.0,76.0,0.0,148.0,224.0,29952,0.007478632478632479
5045,2013,47598.0,50.0,0.0,97.0,147.0,77094,0.001906763172231302
5046,2013,47610.0,28.0,7.0,429.0,464.0,129934,0.0035710437606784984
5047,2013,47628.0,0.0,0.0,8.0,8.0,4373,0.001829407729247656
5048,2013,47636.0,24.0,0.0,138.0,162.0,83635,0.0019369881030668978
5049,2013,47717.0,124.0,3.0,569.0,696.0,426193,0.001633062955046188
5050,2013,47725.0,9.0,2.0,168.0,179.0,104607,0.001711166556731385
5051,2013,47733.0,75.0,3.0,99.0,177.0,22608,0.007829087048832272
5052,2013,47741.0,3.0,0.0,60.0,63.0,66237,0.0009511300330630917
5053,2013,47814.0,80.0,2.0,730.0,812.0,746922,0.0010871282409675978
5054,2013,47822.0,14.0,2.0,271.0,287.0,228127,0.001258071162115839
5055,2013,47831.0,4.0,0.0,55.0,59.0,39340,0.001499745805795628
5056,2013,47849.0,29.0,0.0,51.0,80.0,51716,0.0015469100471807563
5057,2013,47857.0,1.0,0.0,3.0,4.0,7092,0.0005640157924421884
5058,2013,47890.0,902.0,29.0,1661.0,2592.0,468664,0.0055306146834405885
5059,2013,49116.0,617.0,0.0,165.0,782.0,33146,0.023592590357810896
5060,2013,49124.0,995.0,1.0,81.0,1077.0,31385,0.03431575593436355
5061,2013,49213.0,282.0,4.0,266.0,552.0,510230,0.0010818650412559043
5062,2013,49221.0,72.0,0.0,199.0,271.0,140415,0.0019299932343410605
5063,2013,49230.0,10.0,0.0,6.0,16.0,26000,0.0006153846153846154
5064,2013,49248.0,4.0,0.0,1.0,5.0,14602,0.0003424188467333242
5065,2013,49299.0,12.0,0.0,41.0,53.0,64622,0.0008201541270774659
5066,2013,49302.0,444.0,5.0,1312.0,1761.0,897283,0.0019625915123768086
5067,2013,49400.0,406.0,13.0,33.0,452.0,3496,0.12929061784897025
5068,2013,49507.0,1.0,0.0,2.0,3.0,300,0.01
5069,2013,50114.0,282.0,10.0,64.0,356.0,8556,0.041608228143992516
5070,2013,50122.0,0.0,0.0,10.0,10.0,1258,0.00794912559618442
5071,2013,50211.0,28.0,2.0,24.0,54.0,9533,0.005664533724955418
5072,2013,50220.0,2.0,0.0,0.0,2.0,1797,0.0011129660545353367
5073,2013,50301.0,158.0,3.0,83.0,244.0,17825,0.013688639551192146
5074,2013,50912.0,13.0,0.0,3.0,16.0,3913,0.004088934321492461
5075,2013,50998.0,7.0,0.0,0.0,7.0,823,0.00850546780072904
5076,2013,51111.0,284.0,0.0,315.0,599.0,60144,0.009959430699654163
5077,2013,51129.0,76.0,0.0,48.0,124.0,8202,0.01511826383808827
5078,2013,51200.0,18.0,3.0,14.0,35.0,2267,0.015438906043228937
5079,2013,51307.0,14.0,0.0,2.0,16.0,82,0.1951219512195122
5080,2013,52117.0,222.0,4.0,480.0,706.0,84718,0.008333530064449113
5081,2013,52125.0,81.0,29.0,85.0,195.0,46549,0.004189134030806247
5082,2013,52214.0,275.0,0.0,126.0,401.0,21604,0.018561377522680986
5083,2013,52222.0,11.0,0.0,22.0,33.0,6711,0.0049172999552972736
5084,2013,52231.0,18.0,0.0,35.0,53.0,69842,0.0007588557028721972
5085,2013,52290.0,173.0,1.0,66.0,240.0,30705,0.007816316560820713
5086,2013,52311.0,474.0,3.0,283.0,760.0,31818,0.02388585077629015
5087,2013,52320.0,14.0,0.0,99.0,113.0,9467,0.01193619942959755
5088,2013,52397.0,78.0,3.0,41.0,122.0,6219,0.01961730181701238
5089,2013,52401.0,781.0,0.0,315.0,1096.0,44156,0.024821088866745177
5090,2013,52508.0,133.0,13.0,405.0,551.0,75819,0.0072673076669436424
5091,2013,53105.0,918.0,3.0,940.0,1861.0,137102,0.01357383553850418
5092,2013,53202.0,3.0,1.0,67.0,71.0,52294,0.0013577083413011052
5093,2013,55108.0,113.0,2.0,302.0,417.0,315329,0.0013224283208965874
5094,2013,55906.0,4.0,1.0,5.0,10.0,21632,0.0004622781065088757
5095,2013,56112.0,65.0,3.0,228.0,296.0,1206635,0.000245310305104692
5096,2013,56121.0,1.0,0.0,2.0,3.0,13413,0.00022366360993066427
5097,2013,56201.0,99.0,0.0,167.0,266.0,283295,0.0009389505638998217
5098,2013,58115.0,12.0,12.0,153.0,177.0,11587,0.015275740053508242
5099,2013,58123.0,3.0,0.0,259.0,262.0,10683,0.024524946176167742
5100,2013,58131.0,2.0,0.0,99.0,101.0,3613,0.027954608358704676
5101,2013,58191.0,0.0,1.0,80.0,81.0,4520,0.017920353982300886
5102,2013,58212.0,8.0,9.0,218.0,235.0,13477,0.01743711508495956
5103,2013,58221.0,17.0,0.0,339.0,356.0,31254,0.01139054201062264
5104,2013,58239.0,2.0,0.0,239.0,241.0,4950,0.04868686868686869
5105,2013,58298.0,14.0,0.0,120.0,134.0,25660,0.005222135619641465
5106,2013,59111.0,10.0,7.0,109.0,126.0,9887,0.012744007282289875
5107,2013,59120.0,1.0,0.0,16.0,17.0,1801,0.009439200444197668
5108,2013,59138.0,0.0,0.0,5.0,5.0,935,0.0053475935828877
5109,2013,59146.0,7.0,0.0,31.0,38.0,14027,0.0027090610964568334
5110,2013,59201.0,4.0,0.0,44.0,48.0,3271,0.01467441149495567
5111,2013,60101.0,68.0,0.0,137.0,205.0,38325,0.005348988910632746
5112,2013,60217.0,426.0,80.0,742.0,1248.0,51581,0.024194955506872687
5113,2013,60225.0,16.0,0.0,127.0,143.0,3837,0.03726869950482147
5114,2013,61108.0,1966.0,7.0,6842.0,8815.0,72218,0.12206098202664156
5115,2013,61205.0,921.0,2.0,1931.0,2854.0,32357,0.08820347992706369
5116,2013,61302.0,235.0,1.0,156.0,392.0,2124,0.18455743879472694
5117,2013,61418.0,32.0,0.0,508.0,540.0,16137,0.03346346904629113
5118,2013,61426.0,3.0,0.0,7.0,10.0,345,0.028985507246376812
5119,2013,61434.0,66.0,5.0,86.0,157.0,2595,0.0605009633911368
5120,2013,61906.0,659.0,11.0,2547.0,3217.0,79995,0.04021501343833989
5121,2013,62015.0,506.0,74.0,36869.0,37449.0,94391,0.39674333358053204
5122,2013,62023.0,139.0,14.0,8817.0,8970.0,30085,0.29815522685723783
5123,2013,62031.0,86.0,42.0,16280.0,16408.0,44189,0.37131412795039487
5124,2013,62040.0,640.0,245.0,26700.0,27585.0,71074,0.3881166108562906
5125,2013,62091.0,426.0,12.0,19756.0,20194.0,86699,0.23292079493419762
5126,2013,63119.0,484.0,9.0,9224.0,9717.0,73622,0.1319850044823558
5127,2013,63194.0,18.0,2.0,1048.0,1068.0,11699,0.09128985383366099
5128,2013,63917.0,1.0,0.0,39.0,40.0,1440,0.027777777777777776
5129,2013,63992.0,63.0,0.0,460.0,523.0,22678,0.023061998412558425
5130,2013,64107.0,27.0,0.0,0.0,27.0,4763,0.005668696199874029
5131,2013,64212.0,2.0,0.0,206.0,208.0,5233,0.039747754634053126
5132,2013,64221.0,820.0,60.0,11041.0,11921.0,404455,0.02947423075496656
5133,2013,64239.0,2236.0,0.0,1.0,2237.0,97865,0.02285801869922853
5134,2013,64247.0,26.0,0.0,345.0,371.0,46325,0.008008634646519158
5135,2013,64310.0,0.0,0.0,141.0,141.0,3484,0.0404707233065442
5136,2013,64328.0,0.0,0.0,21.0,21.0,796,0.026381909547738693
5137,2013,64336.0,106.0,222.0,238.0,566.0,3921,0.14435093088497833
5138,2013,64344.0,1.0,5.0,12.0,18.0,1707,0.01054481546572935
5139,2013,64352.0,33.0,0.0,48.0,81.0,1717,0.04717530576587071
5140,2013,64361.0,10.0,3.0,48.0,61.0,8075,0.007554179566563467
5141,2013,64379.0,0.0,0.0,7.0,7.0,266,0.02631578947368421
5142,2013,64409.0,0.0,0.0,6.0,6.0,419,0.014319809069212411
5143,2013,64506.0,0.0,0.0,52.0,52.0,1085,0.047926267281105994
5144,2013,64611.0,2.0,0.0,8.0,10.0,202,0.04950495049504951
5145,2013,64620.0,1131.0,15.0,1420.0,2566.0,33040,0.0776634382566586
5146,2013,64638.0,116.0,0.0,201.0,317.0,7145,0.0443666899930021
5147,2013,64701.0,0.0,6.0,0.0,6.0,421,0.014251781472684086
5148,2013,64913.0,1.0,0.0,31.0,32.0,6665,0.004801200300075019
5149,2013,64921.0,0.0,0.0,18.0,18.0,810,0.022222222222222223
5150,2013,64930.0,4.0,9.0,101.0,114.0,11743,0.009707911095972068
5151,2013,64999.0,11.0,0.0,29.0,40.0,5122,0.007809449433814916
5152,2013,65111.0,16.0,0.0,516.0,532.0,10102,0.05266283904177391
5153,2013,65120.0,64.0,0.0,1929.0,1993.0,35609,0.055968996601982644
5154,2013,65201.0,6.0,0.0,194.0,200.0,5943,0.03365303718660609
5155,2013,65308.0,6.0,0.0,25.0,31.0,600,0.051666666666666666
5156,2013,65413.0,7.0,0.0,404.0,411.0,9684,0.04244114002478315
5157,2013,65421.0,0.0,0.0,81.0,81.0,3261,0.02483900643974241
5158,2013,65502.0,87.0,2.0,2007.0,2096.0,76139,0.02752859900970593
5159,2013,66118.0,0.0,0.0,587.0,587.0,1913,0.30684788290642967
5160,2013,66126.0,5.0,1.0,492.0,498.0,11499,0.04330811374902165
5161,2013,66134.0,1.0,0.0,245.0,246.0,6343,0.03878291029481318
5162,2013,66193.0,29.0,0.0,82.0,111.0,17380,0.006386651323360184
5163,2013,66215.0,11.0,0.0,83.0,94.0,2344,0.04010238907849829
5164,2013,66223.0,28.0,1.0,158.0,187.0,38242,0.004889911615501281
5165,2013,66291.0,0.0,1.0,60.0,61.0,8018,0.007607882264903966
5166,2013,66304.0,4.0,0.0,144.0,148.0,5798,0.025526043463263193
5167,2013,68102.0,450.0,3.0,151.0,604.0,45546,0.013261318227725815
5168,2013,68218.0,54.0,0.0,186.0,240.0,46909,0.005116288985056173
5169,2013,68226.0,227.0,0.0,178.0,405.0,43023,0.009413569486088836
5170,2013,69117.0,17.0,1.0,493.0,511.0,88346,0.005784076245670432
5171,2013,69125.0,3.0,1.0,56.0,60.0,63971,0.0009379249972643855
5172,2013,69206.0,35.0,0.0,697.0,732.0,262668,0.0027867878843254603
5173,2013,70204.0,955.0,100.0,4957.0,6012.0,100908,0.05957902247591866
5174,2013,71111.0,1164.0,9.0,37.0,1210.0,9351,0.12939792535557695
5175,2013,71120.0,22373.0,365.0,2880.0,25618.0,245021,0.10455430350867885
5176,2013,71197.0,1669.0,45.0,1059.0,2773.0,41589,0.06667628459448412
5177,2013,71201.0,842.0,295.0,517.0,1654.0,24847,0.06656739244174346
5178,2013,72100.0,5464.0,1976.0,4615.0,12055.0,40216,0.29975631589417145
5179,2013,72207.0,74.0,94.0,309.0,477.0,6288,0.07585877862595419
5180,2013,73114.0,44.0,3.0,647.0,694.0,31574,0.02198011021726737
5181,2013,73122.0,10.0,0.0,134.0,144.0,5922,0.0243161094224924
5182,2013,73190.0,52.0,3.0,357.0,412.0,45041,0.00914722142048356
5183,2013,73203.0,33.0,21.0,417.0,471.0,8316,0.05663780663780664
5184,2013,74102.0,117.0,0.0,22.0,139.0,3552,0.039132882882882886
5185,2013,74200.0,15.0,0.0,69.0,84.0,18741,0.00448215143268769
5186,2013,74901.0,1419.0,394.0,869.0,2682.0,79203,0.033862353698723535
5187,2013,75001.0,2.0,14.0,36.0,52.0,6517,0.00797913150222495
5188,2013,77110.0,33.0,0.0,216.0,249.0,48188,0.00516726155889433
5189,2013,77195.0,16.0,0.0,2.0,18.0,7284,0.002471169686985173
5190,2013,77217.0,0.0,0.0,1.0,1.0,2414,0.00041425020712510354
5191,2013,77225.0,2.0,0.0,8.0,10.0,5543,0.0018040772145047808
5192,2013,77233.0,0.0,0.0,2.0,2.0,11446,0.00017473353136466887
5193,2013,77292.0,19.0,0.0,21.0,40.0,10229,0.003910450679440806
5194,2013,77314.0,8.0,0.0,2.0,10.0,5737,0.001743071291615827
5195,2013,77322.0,378.0,0.0,96.0,474.0,57133,0.00829643113437068
5196,2013,77331.0,29.0,2.0,924.0,955.0,15450,0.06181229773462783
5197,2013,77390.0,329.0,4.0,258.0,591.0,50134,0.011788407069054933
5198,2013,77403.0,28.0,6.0,117.0,151.0,4556,0.033143107989464446
5199,2013,78108.0,409.0,30.0,569.0,1008.0,130874,0.007702064581200239
5200,2013,78205.0,366.0,35.0,974.0,1375.0,306771,0.0044821707397374585
5201,2013,78302.0,253.0,17.0,432.0,702.0,121289,0.005787829069412725
5202,2013,79112.0,12.0,1.0,434.0,447.0,68365,0.006538433408908067
5203,2013,79121.0,5.0,0.0,16.0,21.0,2974,0.0070611970410221925
5204,2013,79902.0,6.0,0.0,60.0,66.0,4798,0.013755731554814505
5205,2013,80111.0,220.0,2.0,122.0,344.0,561404,0.0006127494638442191
5206,2013,80129.0,44.0,17.0,140.0,201.0,84233,0.002386238172687664
5207,2013,80200.0,63.0,4.0,406.0,473.0,51888,0.009115787850755473
5208,2013,81117.0,32.0,0.0,39.0,71.0,132182,0.000537138188255587
5209,2013,81125.0,428.0,1.0,340.0,769.0,561938,0.0013684783730589496
5210,2013,81214.0,507.0,6.0,514.0,1027.0,666615,0.0015406193980033454
5211,2013,81222.0,76.0,3.0,79.0,158.0,16811,0.009398608054250194
5212,2013,81290.0,183.0,2.0,100.0,285.0,77441,0.0036802210715254193
5213,2013,81303.0,105.0,3.0,12.0,120.0,20007,0.00599790073474284
5214,2013,82113.0,1411.0,151.0,2787.0,4349.0,217568,0.019989152816590677
5215,2013,82199.0,124.0,100.0,739.0,963.0,77935,0.01235645088856098
5216,2013,82202.0,290.0,0.0,4977.0,5267.0,445938,0.01181105893644408
5217,2013,82300.0,82.0,14.0,166.0,262.0,39454,0.006640644801541035
5218,2013,82911.0,16.0,0.0,836.0,852.0,101064,0.008430301591071004
5219,2013,82920.0,9.0,0.0,13.0,22.0,13068,0.0016835016835016834
5220,2013,82997.0,1650.0,801.0,4136.0,6587.0,423354,0.015559082942407536
5221,2013,84116.0,28501.0,4801.0,19719.0,53021.0,8108764,0.0065387277271850555
5222,2013,84124.0,528.0,19.0,296.0,843.0,178734,0.004716506092853067
5223,2013,84132.0,403.0,30.0,337.0,770.0,11525,0.0668112798264642
5224,2013,84213.0,7.0,0.0,1.0,8.0,3827,0.0020904102430101905
5225,2013,84221.0,547.0,130.0,243.0,920.0,333344,0.0027599116828261497
5226,2013,84230.0,204.0,4.0,704.0,912.0,268260,0.003399686870946097
5227,2013,84248.0,62.0,388.0,1385.0,1835.0,408607,0.004490867753122193
5228,2013,84256.0,5.0,0.0,0.0,5.0,27348,0.00018282872604943689
5229,2013,84302.0,115.0,0.0,3387.0,3502.0,55339,0.06328267587054338
5230,2013,85112.0,3.0,30.0,25.0,58.0,66355,0.0008740863537035642
5231,2013,85121.0,6.0,4.0,99.0,109.0,158054,0.0006896377187543498
5232,2013,85139.0,57.0,17.0,577.0,651.0,313144,0.0020789157703804003
5233,2013,85201.0,31.0,12.0,537.0,580.0,148048,0.003917648330271264
5234,2013,85317.0,1003.0,347.0,2557.0,3907.0,277736,0.014067315724284933
5235,2013,85325.0,1648.0,455.0,4773.0,6876.0,364546,0.018861817164363345
5236,2013,85333.0,221.0,19.0,415.0,655.0,43315,0.015121782292508369
5237,2013,85414.0,172.0,7.0,308.0,487.0,47812,0.010185727432443737
5238,2013,85422.0,164.0,5.0,234.0,403.0,28157,0.01431260432574493
5239,2013,85503.0,266.0,103.0,591.0,960.0,29911,0.032095215806893784
5240,2013,85911.0,1.0,1.0,5.0,7.0,7261,0.0009640545379424321
5241,2013,85929.0,0.0,0.0,20.0,20.0,8649,0.002312406058503873
5242,2013,85937.0,6.0,2.0,104.0,112.0,61303,0.0018269905224866645
5243,2013,85996.0,669.0,96.0,1530.0,2295.0,273323,0.008396658898080294
5244,2013,86101.0,1150.0,566.0,5827.0,7543.0,1082108,0.006970653576167998
5245,2013,86216.0,3.0,0.0,29.0,32.0,5910,0.0054145516074450084
5246,2013,86224.0,0.0,0.0,4.0,4.0,2695,0.001484230055658627
5247,2013,86305.0,106.0,68.0,690.0,864.0,272472,0.003170968026072404
5248,2013,86402.0,149.0,168.0,6641.0,6958.0,209797,0.033165393213439656
5249,2013,86500.0,53.0,18.0,461.0,532.0,64601,0.008235166638287333
5250,2013,86607.0,63.0,24.0,258.0,345.0,41733,0.008266839192006326
5251,2013,86909.0,132.0,1049.0,2276.0,3457.0,97562,0.035433877944281586
5252,2013,87115.0,3.0,4.0,36.0,43.0,42292,0.001016740754752672
5253,2013,87123.0,1.0,0.0,22.0,23.0,7095,0.003241719520789288
5254,2013,87204.0,4.0,9.0,19.0,32.0,13526,0.002365813987875203
5255,2013,87301.0,13.0,0.0,56.0,69.0,36753,0.0018773977634478818
5256,2013,88006.0,162.0,419.0,410.0,991.0,129330,0.007662568622902652
5257,2013,90019.0,39.0,3.0,51.0,93.0,17080,0.00544496487119438
5258,2013,90027.0,6.0,0.0,0.0,6.0,538,0.011152416356877323
5259,2013,90035.0,3.0,0.0,6.0,9.0,1572,0.0057251908396946565
5260,2013,91015.0,2.0,1.0,26.0,29.0,2159,0.013432144511347846
5261,2013,91023.0,35.0,11.0,34.0,80.0,1939,0.041258380608561115
5262,2013,91031.0,17.0,4.0,127.0,148.0,2575,0.05747572815533981
5263,2013,92003.0,1.0,0.0,7.0,8.0,1267,0.006314127861089187
5264,2013,93115.0,16.0,1.0,14.0,31.0,1754,0.01767388825541619
5265,2013,93123.0,59.0,41.0,200.0,300.0,79100,0.0037926675094816687
5266,2013,93131.0,14.0,0.0,44.0,58.0,73103,0.0007934010916104674
5267,2013,93191.0,71.0,10.0,96.0,177.0,15083,0.011735065968308691
5268,2013,93212.0,12.0,0.0,18.0,30.0,10928,0.002745241581259151
5269,2013,93298.0,23.0,2.0,45.0,70.0,30859,0.002268381995528047
5270,2013,94111.0,627.0,75.0,592.0,1294.0,31671,0.04085756685927189
5271,2013,94120.0,192.0,4.0,328.0,524.0,46491,0.011270998687918091
5272,2013,94201.0,80.0,11.0,307.0,398.0,122794,0.003241200710132417
5273,2013,94308.0,1170.0,224.0,1834.0,3228.0,365558,0.008830336088938007
5274,2013,94910.0,216.0,15.0,375.0,606.0,140609,0.004309823695496021
5275,2013,94928.0,10.0,1.0,19.0,30.0,2323,0.012914334911752045
5276,2013,94936.0,31.0,20.0,58.0,109.0,18876,0.005774528501801229
5277,2013,94995.0,1030.0,68.0,1102.0,2200.0,127286,0.01728391182062442
5278,2013,95118.0,193.0,7.0,5110.0,5310.0,52265,0.10159762747536592
5279,2013,95126.0,352.0,2.0,191.0,545.0,10188,0.053494307027875936
5280,2013,95215.0,141.0,0.0,126.0,267.0,32394,0.0082422670864975
5281,2013,95291.0,34.0,0.0,27.0,61.0,26192,0.00232895540623091
5282,2013,96017.0,11.0,1.0,26.0,38.0,57517,0.0006606742354434342
5283,2013,96025.0,0.0,0.0,44.0,44.0,99928,0.0004403170282603474
5284,2013,96033.0,3.0,0.0,29.0,32.0,32927,0.0009718468126461567
5285,2013,96092.0,20.0,0.0,43.0,63.0,34634,0.0018190217705145234
5286,2013,97005.0,16.0,0.0,0.0,16.0,4872,0.003284072249589491
5287,2013,99008.0,16.0,6.0,45.0,67.0,6020,0.011129568106312292
5288,2014,1113.0,247.0,3.0,32.0,282.0,70538,0.0039978451331197365
5289,2014,1121.0,56.0,1.0,10.0,67.0,13917,0.004814255945965366
5290,2014,1130.0,363.0,2.0,171.0,536.0,145999,0.0036712580223152214
5291,2014,1148.0,6.0,0.0,2.0,8.0,1668,0.004796163069544364
5292,2014,1156.0,544.0,3.0,88.0,635.0,117957,0.005383317649651992
5293,2014,1164.0,8.0,0.0,1.0,9.0,5435,0.001655933762649494
5294,2014,1199.0,107.0,1.0,15.0,123.0,51854,0.0023720445867242645
5295,2014,1211.0,46.0,5.0,15.0,66.0,27367,0.0024116636825373627
5296,2014,1229.0,23.0,1.0,9.0,33.0,18670,0.0017675415104445634
5297,2014,1318.0,84.0,0.0,16.0,100.0,51486,0.0019422755700578798
5298,2014,1326.0,23.0,0.0,8.0,31.0,18566,0.001669718840891953
5299,2014,1334.0,106.0,5.0,25.0,136.0,65405,0.002079351731518997
5300,2014,1342.0,141.0,0.0,11.0,152.0,83003,0.0018312591111164656
5301,2014,1351.0,13.0,0.0,1.0,14.0,9183,0.0015245562452357616
5302,2014,1393.0,98.0,1.0,29.0,128.0,28303,0.0045224887821079035
5303,2014,1415.0,366.0,39.0,66.0,471.0,9452,0.04983072365636902
5304,2014,1423.0,27.0,4.0,10.0,41.0,4795,0.008550573514077163
5305,2014,1512.0,268.0,0.0,57.0,325.0,359750,0.0009034051424600417
5306,2014,1521.0,4.0,0.0,3.0,7.0,7694,0.0009097998440343125
5307,2014,1539.0,2.0,0.0,0.0,2.0,1892,0.0010570824524312897
5308,2014,1547.0,19.0,0.0,8.0,27.0,25050,0.0010778443113772455
5309,2014,1555.0,101.0,2.0,68.0,171.0,110055,0.0015537685702603243
5310,2014,1598.0,7.0,1.0,2.0,10.0,5794,0.0017259233690024164
5311,2014,1610.0,1054.0,460.0,207.0,1721.0,97502,0.017650919981128593
5312,2014,1628.0,37.0,2.0,23.0,62.0,27708,0.00223762090371012
5313,2014,1636.0,34.0,1.0,7.0,42.0,6044,0.006949040370615486
5314,2014,2101.0,204.0,4.0,31.0,239.0,62519,0.0038228378572913832
5315,2014,2209.0,24.0,4.0,8.0,36.0,8295,0.00433996383363472
5316,2014,2306.0,208.0,34.0,59.0,301.0,38530,0.007812094471840125
5317,2014,3116.0,3.0,0.0,0.0,3.0,6554,0.00045773573390296
5318,2014,3124.0,1.0,0.0,0.0,1.0,513,0.001949317738791423
5319,2014,3213.0,15.0,1.0,12.0,28.0,6290,0.004451510333863275
5320,2014,3221.0,15.0,0.0,7.0,22.0,7091,0.0031025243266111975
5321,2014,5003.0,68.0,0.0,29.0,97.0,5360,0.018097014925373134
5322,2014,6000.0,4342.0,50.0,1507.0,5899.0,31810,0.1854448286702295
5323,2014,7103.0,2631.0,127.0,642.0,3400.0,56702,0.05996261154809354
5324,2014,7219.0,132.0,1.0,41.0,174.0,4144,0.04198841698841699
5325,2014,7227.0,5.0,0.0,5.0,10.0,702,0.014245014245014245
5326,2014,7235.0,0.0,0.0,1.0,1.0,325,0.003076923076923077
5327,2014,7243.0,310.0,2.0,258.0,570.0,13254,0.04300588501584427
5328,2014,7294.0,347.0,2.0,89.0,438.0,12732,0.03440150801131008
5329,2014,8100.0,352.0,34.0,146.0,532.0,73793,0.007209355900966216
5330,2014,8916.0,123.0,0.0,25.0,148.0,4906,0.030167142274765593
5331,2014,8924.0,10.0,0.0,18.0,28.0,4809,0.005822416302765648
5332,2014,8932.0,22.0,1.0,12.0,35.0,1177,0.029736618521665252
5333,2014,8991.0,129.0,6.0,67.0,202.0,13131,0.015383443759043484
5334,2014,9106.0,1906.0,13.0,727.0,2646.0,30016,0.08815298507462686
5335,2014,9904.0,264.0,4.0,26.0,294.0,4730,0.06215644820295983
5336,2014,10112.0,194.0,1.0,361.0,556.0,130754,0.004252259969102284
5337,2014,10121.0,421.0,12.0,189.0,622.0,269965,0.0023040023706776803
5338,2014,10139.0,72.0,6.0,97.0,175.0,59862,0.0029233904647355583
5339,2014,10201.0,33.0,1.0,25.0,59.0,16735,0.0035255452644158947
5340,2014,10317.0,46.0,0.0,43.0,89.0,18262,0.004873507830467637
5341,2014,10325.0,25.0,1.0,15.0,41.0,11506,0.0035633582478706762
5342,2014,10333.0,80.0,30.0,111.0,221.0,19315,0.011441884545689878
5343,2014,10414.0,200.0,32.0,122.0,354.0,21188,0.01670757032282424
5344,2014,10422.0,60.0,0.0,115.0,175.0,7905,0.022137887413029727
5345,2014,10431.0,34.0,3.0,16.0,53.0,4806,0.011027881814398668
5346,2014,10511.0,35.0,0.0,28.0,63.0,13132,0.004797441364605544
5347,2014,10520.0,197.0,17.0,273.0,487.0,89544,0.005438667024032878
5348,2014,10538.0,29.0,1.0,31.0,61.0,25567,0.00238588805882583
5349,2014,10619.0,47.0,0.0,49.0,96.0,21419,0.004482001960875858
5350,2014,10627.0,53.0,4.0,108.0,165.0,24357,0.006774233279960586
5351,2014,10635.0,7.0,0.0,8.0,15.0,3816,0.003930817610062893
5352,2014,10643.0,8.0,0.0,14.0,22.0,7702,0.002856400934822124
5353,2014,10651.0,135.0,3.0,37.0,175.0,8290,0.021109770808202654
5354,2014,10660.0,136.0,16.0,157.0,309.0,50170,0.006159059198724337
5355,2014,10694.0,171.0,2.0,59.0,232.0,21118,0.010985888815228715
5356,2014,10716.0,1095.0,6.0,997.0,2098.0,296177,0.00708360203526945
5357,2014,10724.0,21.0,0.0,8.0,29.0,7378,0.003930604499864462
5358,2014,10813.0,40.0,1.0,65.0,106.0,17135,0.0061861686606361245
5359,2014,10821.0,53.0,2.0,31.0,86.0,3914,0.021972406745017884
5360,2014,10911.0,78.0,3.0,119.0,200.0,117401,0.0017035630020187222
5361,2014,10929.0,101.0,0.0,64.0,165.0,50299,0.003280383307819241
5362,2014,10937.0,221.0,3.0,139.0,363.0,39700,0.009143576826196473
5363,2014,10945.0,96.0,1.0,117.0,214.0,49468,0.004326028948006792
5364,2014,10953.0,38.0,1.0,38.0,77.0,12250,0.006285714285714286
5365,2014,10961.0,16.0,1.0,36.0,53.0,13975,0.0037924865831842577
5366,2014,10996.0,332.0,19.0,294.0,645.0,98622,0.006540122893472044
5367,2014,11119.0,42.0,1.0,77.0,120.0,14585,0.0082276311278711
5368,2014,11127.0,20.0,0.0,30.0,50.0,6381,0.007835762419683435
5369,2014,11135.0,441.0,10.0,207.0,658.0,36419,0.01806749224305994
5370,2014,11216.0,31.0,1.0,42.0,74.0,18353,0.004032038358851414
5371,2014,11224.0,148.0,1.0,346.0,495.0,62512,0.007918479651906833
5372,2014,12107.0,8.0,0.0,50.0,58.0,2826,0.020523708421797595
5373,2014,12204.0,31.0,183.0,51.0,265.0,10862,0.02439698029828761
5374,2014,13111.0,36.0,0.0,38.0,74.0,26214,0.002822919050888838
5375,2014,13120.0,4.0,1.0,6.0,11.0,7518,0.0014631550944400106
5376,2014,13138.0,25.0,0.0,42.0,67.0,11439,0.005857155345747006
5377,2014,13146.0,7.0,0.0,22.0,29.0,6777,0.004279179577984358
