,hs_product_code,hs_product_name_short_en,export_value,import_value,pci,density,cog,rca,rcd,import_value_total,import_value_standarized,import_value_total_standarized,export_value_standarized,eci_standarized,pci_standarized,rca_standarized,rcd_standarized,coi_standarized,cog_standarized,density_standarized,pgi,pei,pei_standarized,pgi_standirized,pei_inverted,import_total_2013,growth,growth_standarized
191,2401,Unmanufactured tobacco,1493815622.0,20311525.0,-2.0287135455829626,0.2031607338768544,-0.0,10.809292379905798,0.1926220623087132,9066267976.0,0.7243777327838558,0.8359386950447847,0.8567177073173143,0.0,0.3211413973366689,0.2568179171090185,0.0063200531005216,0.0,0.2732592967432308,0.3382503274885819,0.4294521050862288,453.5462868524329,0.0012780745693142,0.5705478949137712,0.9987219254306858,11974929623.0,-2908661647.0,
192,2402,Cigars and cigarettes,37023068.0,26120820.0,-0.6392869384247267,0.1481625334772639,-0.0832173662793585,0.1205432955191266,0.1114604241746042,20149216493.0,0.7352065379481687,0.8650554787027235,0.706761981724678,0.0,0.4615252180487226,0.00286398748305,0.0036570878275676,0.0,0.2247327997598686,0.2005055224856209,0.3804719846532,658.1733871935334,0.0032178849488855,0.6195280153468,0.9967821150511144,22086414218.0,-1937197725.0,
193,2403,Other manufactured tobacco,86823176.0,12445184.0,-0.0626460526052833,0.1449837766373521,0.1526842337220685,0.5678459261736368,0.1066742006911378,10030763080.0,0.7032898257454603,0.8396246105732991,0.7413287090341774,0.0,0.5197874179469123,0.0134914481793327,0.0035000487729343,0.0,0.3622939698936444,0.1925442212451399,0.3656761046944575,1328.3700686373231,0.0095711708863387,0.6343238953055425,0.9904288291136611,5351573655.0,4679189425.0,0.8512804582052984
194,2501,Salt,23606001.0,65256412.0,-0.831873124411707,0.1671460915407417,-0.0468854535017711,0.4169958273801624,1.5107608037490932,3713808713.0,0.7746221223985571,0.8033984285158857,0.6885103966901038,0.0,0.4420668425822339,0.0099074015270422,0.0495690285289253,0.0,0.2459190080554163,0.2480504691332863,0.4032079767893172,1626.881128871894,0.0124009761862947,0.5967920232106828,0.9875990238137052,2970096312.0,743712401.0,0.780963855186137
195,2502,Unroasted iron pyrites,146193.0,566523.0,0.8413854793111503,0.1331803043878842,0.3206695351400459,0.1153738294430227,0.58595127705362,83128145.0,0.5702859213103648,0.6648728483076812,0.4823131470565117,0.0,0.6111282630413999,0.0027411661675032,0.0192254362813446,0.0,0.4602511462256073,0.1629820360909339,0.4112951344288656,718.0962681189919,0.0037859378910386,0.5887048655711344,0.9962140621089614,100651088.0,-17522943.0,
196,2503,"Sulphur, crude",3478406.0,336655886.0,-1.551171409504259,0.1714339521639997,-0.1591879287028808,0.0416268694182315,5.280109393926493,5481953404.0,0.8452547128554643,0.817595914135016,0.610849671732052,0.0,0.3693909337053712,0.0009890125573467,0.1732437673348965,0.0,0.1804321275192497,0.2587895573423424,0.3813688127250775,3170.08736224636,0.0270301600252338,0.6186311872749225,0.9729698399747662,3337361708.0,2144591696.0,0.8214530674116655
197,2504,Natural graphite,29735894.0,1915591.0,0.3066238334734357,0.1687717113784748,0.0,3.0139373766070414,0.2544598352294694,647255269.0,0.6227313333020182,0.7397009173878621,0.697872781597692,0.0,0.557097425697276,0.0716081212490974,0.0083489899927599,0.0,0.2732592967432308,0.2521218875784462,0.4442511531758543,1264.0522458730763,0.0089614550667745,0.5557488468241457,0.9910385449332256,473763795.0,173491474.0,0.7253167227620511
198,2505,Natural sands,5237742.0,3749578.0,-0.3990966327453029,0.14600964792549,0.0873145596200996,0.1766354478087927,0.1657217013261043,1945337942.0,0.6516439844587288,0.7798228595201292,0.6274496816838669,0.0,0.4857933820780829,0.0041966806151161,0.0054374350463092,0.0,0.3241749878236795,0.1951135496870892,0.4401515263126589,2167.761076086552,0.0175283739452427,0.559848473687341,0.9824716260547574,1598763239.0,346574703.0,0.7517718625930736
199,2506,Quartz,102706114.0,458756.0,-0.1046457646313111,0.179725591672385,0.0,7.20408068456876,0.0421722970951277,935290554.0,0.5612025518948096,0.7531222857370099,0.7481419463846418,0.0,0.5155438832307614,0.1711617126330692,0.0013837000487774,0.0,0.2732592967432308,0.2795562416872703,0.3811234710753963,7464.793614763797,0.0677428307905244,0.6188765289246037,0.9322571692094755,421262520.0,514028034.0,0.766841985012513
200,2507,Kaolin,146005374.0,15207908.0,1.2621186621620242,0.1789537604457109,0.0,5.524723327313463,0.7541789362930389,1733752603.0,0.7119204298184079,0.7756246305710447,0.7624082104179701,0.0,0.6536379799308377,0.1312618705884811,0.024745093410057,0.0,0.2732592967432308,0.2776231649494683,0.3389825523685976,6376.7102086955865,0.0574280900674622,0.6610174476314024,0.9425719099325378,1622758306.0,110994297.0,0.708240578234761
