hs_product_code,hs_product_name_short_en,export_value,import_value,pci,density,cog,rca,rcd,import_value_total,import_value_standarized,import_value_total_standarized,export_value_standarized,eci_standarized,pci_standarized,rca_standarized,rcd_standarized,coi_standarized,cog_standarized,density_standarized,pgi,pei,pei_standarized,pgi_standirized,pei_inverted
8459,Machine tools for drilling by removing metal,1627209.0,33607706.0,2.7682981793554977,0.1143180070517011,0.9696766928370288,0.0397371298585572,1.0756110535358112,2686430818.0,0.0027424278521455,0.0032813790429836,3.182623460393227e-05,0.0,0.8058181916905048,0.0009441142457332,0.0352914868233495,0.0,0.8387063327841251,0.1157407909301242,0.34941020569989956,2095.2511045221736,0.0168409987382025,0.6505897943001004,0.9831590012617974
8460,Machines with grinding stones for finishing metal,7604123.0,54027709.0,3.2947533505624,0.1144596036250907,0.9666237908446048,0.1432815656969096,1.3342000935800422,3481670225.0,0.0044087238191508,0.0042559858948216,0.0001487274238006,0.0,0.8590097658167563,0.0034042259168421,0.0437759586678737,0.0,0.8369260957260507,0.1160954242135576,0.3160156573047848,3146.0746149199467,0.0268025255798052,0.6839843426952152,0.9731974744201948
8461,Other machine tools for planing and cutting metals,790377.0,22947281.0,3.7182966325583298,0.0908564593161409,1.0341170312002563,0.0248388580204472,0.9451305348725672,2087524050.0,0.0018725247877796,0.0025473879522919,1.5458815571664226e-05,0.0,0.901803407350022,0.00059014628858,0.0310103375268911,0.0,0.8762833918164012,0.0569805716061758,0.3319447598873324,10697.476393994584,0.0983878020507359,0.6680552401126676,0.9016121979492641
8462,Machine tools for molding and forging metals,80155478.0,205871158.0,3.3615167321911863,0.1182009406033428,1.043777291887832,0.5905010682401929,1.987678847051008,8905152059.0,0.0167993256562249,0.0109027422171417,0.0015677439392348,0.0,0.8657553532039701,0.0140297115727957,0.0652170146533509,0.0,0.881916574312714,0.1254657259466219,0.3293205745118388,3104.9844560349197,0.0264130018238093,0.6706794254881612,0.9735869981761907
8463,"Other machine tools for working metal, without removal",4211296.0,22616856.0,2.635952206478186,0.1215256146975461,0.91895775652718,0.172758222979109,1.2159575750158114,1599211332.0,0.0018455617239202,0.0019489355659875,8.236784241151662e-05,0.0,0.7924463207095895,0.0041045616521048,0.039896345984319,0.0,0.809130627376951,0.1337924817582145,0.3309007056091822,7629.694541429116,0.0693060476303911,0.6690992943908178,0.930693952369609
8464,Machine tools for working stone,8633255.0,63878658.0,3.368781853596867,0.1052033325743953,1.0766389814369202,0.198304398737557,1.9229889640695703,2856084419.0,0.005212572701537,0.0034892982689653,0.0001688559976165,0.0,0.8664894009727488,0.0047115130988601,0.0630944982052923,0.0,0.90107919324755,0.0929127883878572,0.3476964199080966,8389.506109131988,0.0765088588078526,0.6523035800919035,0.9234911411921474
8465,Machine tools for working wood,31106612.0,103497050.0,2.761750997623225,0.1088353393516267,0.8061257281537096,0.238145871145254,1.0384403255227757,8569164397.0,0.0084454795139812,0.0104909720324201,0.0006084076054431,0.0,0.8051566825602368,0.005658106418634,0.0340718914560705,0.0,0.74333494879093,0.1020092690302112,0.31457843615942344,8696.71318670571,0.0794211000347572,0.6854215638405765,0.9205788999652428
8466,Parts and accessories for metal working machines,42398248.0,188719366.0,3.5877207830137445,0.1208062722480047,1.1486613270368289,0.1608173735582758,0.9381337328783684,17295923858.0,0.0153997195035465,0.0211860652209204,0.0008292583114054,0.0,0.8886103847338203,0.0038208590775984,0.0307807679770319,0.0,0.943077543985496,0.1319908648921622,0.32186431470145266,3903.3901374849306,0.0339816749145377,0.6781356852985474,0.9660183250854623
8467,"Tools for hand working, pneumatic, hydraulic motors",158830613.0,168302060.0,2.348730857413445,0.1505589790650915,0.0,1.126239082385924,1.5640442753496189,9251932102.0,0.0137336436148744,0.0113277390206369,0.0031065341647104,0.0,0.7634262701620856,0.0267583080501006,0.0513172933219569,0.0,0.2732592967432308,0.2065074994193603,0.3317748891492251,14966.644204581771,0.1388583751923403,0.6682251108507749,0.8611416248076598
8468,Machinery for soldering,1334292.0,13513886.0,3.0751677122267305,0.1097410102595396,1.092334336786328,0.0885965255845675,1.176005327126329,988013799.0,0.0011027487968717,0.0011998815097563,2.6097133325928014e-05,0.0,0.8368234403755695,0.0021049643551156,0.0385854871703268,0.0,0.91023161717141,0.1042775516594778,0.3239175626791653,9568.301375040655,0.0876835237881388,0.6760824373208347,0.9123164762118612
8470,"Cash registers, calculators, etc.",19018405.0,24278593.0,1.5402790388546144,0.1147985863742698,0.3429016266468129,0.2606726631657772,0.4361221470756114,4786382715.0,0.0019811613935835,0.0058549782501295,0.000371976936781,0.0,0.6817425348959081,0.0061933203440722,0.014309446668751,0.0,0.4732153335061241,0.1169444176778125,0.36383607248140964,12945.297100432594,0.1196965433195875,0.6361639275185904,0.8803034566804125
8471,Computers,31568964.0,1064736757.0,2.541755685180412,0.1034752577693479,0.5621474284697889,0.0068631364996372,0.3033666132174746,301763363761.0,0.0868837562908928,0.3698155642294843,0.0006174506498348,0.0,0.7829289647805765,0.0001630612216529,0.0099536526682339,0.0,0.6010640172179091,0.0885847681013324,0.36046788098690136,33312.88465742388,0.3127758455430982,0.6395321190130987,0.6872241544569018
8472,Other office machines,27829018.0,19164820.0,2.681509752782097,0.1055630398868177,0.8412321546374867,0.4079385587196981,0.3681839472351919,4475400885.0,0.0015638715760414,0.0054738540004416,0.0005443018417824,0.0,0.7970493291588734,0.00969220993167,0.0120803508663338,0.0,0.7638065399386565,0.0938136872035962,0.3487393791625498,10016.230603200584,0.0919297735011515,0.6512606208374502,0.9080702264988485
8473,Parts and accessories for office machines,64562548.0,2174673912.0,2.657346256928622,0.1048612496072313,0.6291233095250804,0.0201059002726377,0.8875651393485823,210661880452.0,0.1774559175685249,0.2581660042806067,0.0012627651391281,0.0,0.7946079163831323,0.0004776959719601,0.029121580070432,0.0,0.6401196258642716,0.0920560303255119,0.3752401276776452,12896.869131327485,0.1192374590781793,0.6247598723223549,0.8807625409218207
8474,Machinery for working minerals,180312449.0,186507275.0,1.9860950833987927,0.1349482809825559,0.7159344821095106,0.6905930818411746,0.9361717194477088,17129011758.0,0.0152192103081292,0.0209815058456143,0.0035266928242675,0.0,0.7267865547422325,0.0164077971633046,0.0307163930611106,0.0,0.6907417771397489,0.1674099917242726,0.34299786259618537,6305.868614114559,0.0567565306296136,0.6570021374038146,0.9432434693703864
8475,Machines for assembling electric lamps,559521.0,16703003.0,3.276014309347897,0.1221125707087729,0.9918013912313866,0.0061170896159981,0.239323993035375,6000678610.0,0.0013629844489139,0.0073431604113862,1.0943552187719455e-05,0.0,0.8571164249316605,0.0001453358979233,0.0078523733267288,0.0,0.8516078959781277,0.135262532427588,0.3114014749434221,6524.67745677756,0.0588307801470634,0.6885985250565779,0.9411692198529366
8476,Automatic goods-vending machines,70836.0,4184748.0,2.114984114544347,0.1293099266464904,0.676014352968728,0.0034346251755976,0.2659241988226455,1353017766.0,0.0003414802982807,0.0016472126707311,1.3854662519714102e-06,0.0,0.7398091458937688,8.160324030895309e-05,0.0087251430969482,0.0,0.6674631742118151,0.1532885475148958,0.3379959238149136,3128.108233027812,0.0266322090673804,0.6620040761850864,0.9733677909326196
8477,Machinery for working rubber or plastics,48019009.0,436425111.0,3.649557468511317,0.0986922299029342,1.0819969007811845,0.1174403786986229,1.398869529478468,26824063522.0,0.0356127960588007,0.0328632911230364,0.000939193579855,0.0,0.8948581923730259,0.0027902652996918,0.045897804234057,0.0,0.9042035538049812,0.0766055172168291,0.320326613314231,9023.56240757472,0.08251954354561,0.6796733866857689,0.91748045645439
